Station,Date,Cell,Temp,pH,DO,TN,TP,Turbidity,EC,CODMn,NH3N,Temp_lag0,Temp_lag1,Temp_lag2,Temp_lag3,Temp_lag4,Temp_lag5,Temp_lag6,Temp_lag7,pH_lag0,pH_lag1,pH_lag2,pH_lag3,pH_lag4,pH_lag5,pH_lag6,pH_lag7,DO_lag0,DO_lag1,DO_lag2,DO_lag3,DO_lag4,DO_lag5,DO_lag6,DO_lag7,TN_lag0,TN_lag1,TN_lag2,TN_lag3,TN_lag4,TN_lag5,TN_lag6,TN_lag7,TP_lag0,TP_lag1,TP_lag2,TP_lag3,TP_lag4,TP_lag5,TP_lag6,TP_lag7,Turbidity_lag0,Turbidity_lag1,Turbidity_lag2,Turbidity_lag3,Turbidity_lag4,Turbidity_lag5,Turbidity_lag6,Turbidity_lag7,EC_lag0,EC_lag1,EC_lag2,EC_lag3,EC_lag4,EC_lag5,EC_lag6,EC_lag7,CODMn_lag0,CODMn_lag1,CODMn_lag2,CODMn_lag3,CODMn_lag4,CODMn_lag5,CODMn_lag6,CODMn_lag7,NH3N_lag0,NH3N_lag1,NH3N_lag2,NH3N_lag3,NH3N_lag4,NH3N_lag5,NH3N_lag6,NH3N_lag7,y
锡东水厂,2024-04-28,1742910.0,19.25,8.5275,7.9425,0.7975,0.02875,25.5,473.35,3.3525,0.025,19.25,19.56666667,18.72,17.88333333,18.86,20.31666667,20.1,19.03333333,8.5275,8.623333333,8.614,8.655,8.67,8.553333333,8.425,8.203333333,7.9425,8.288333333,8.584,9.756666667,9.454,8.615,8.3675,7.623333333,0.7975,0.791666667,0.888,0.948333333,0.942,1.005,1.0425,1.043333333,0.02875,0.027333333,0.0312,0.032,0.0326,0.034,0.02975,0.027666667,25.5,22.83333333,26.12,29.95,30.26,34.4,33.775,25.36666667,473.35,473.4833333,471.62,468.7,470.92,471.1,474.55,472.3666667,3.3525,2.988333333,2.962,2.928333333,2.944,2.908333333,2.6825,2.356666667,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.068333333,14.37106726181007
锡东水厂,2024-04-29,1180490.0,19.16666667,8.376666667,8.326666667,1.046666667,0.030333333,38.33333333,473.3333333,2.96,0.025,19.16666667,19.25,19.56666667,18.72,17.88333333,18.86,20.31666667,20.1,8.376666667,8.5275,8.623333333,8.614,8.655,8.67,8.553333333,8.425,8.326666667,7.9425,8.288333333,8.584,9.756666667,9.454,8.615,8.3675,1.046666667,0.7975,0.791666667,0.888,0.948333333,0.942,1.005,1.0425,0.030333333,0.02875,0.027333333,0.0312,0.032,0.0326,0.034,0.02975,38.33333333,25.5,22.83333333,26.12,29.95,30.26,34.4,33.775,473.3333333,473.35,473.4833333,471.62,468.7,470.92,471.1,474.55,2.96,3.3525,2.988333333,2.962,2.928333333,2.944,2.908333333,2.6825,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,13.98144101159046
锡东水厂,2024-04-30,1488277.5,17.625,8.3125,8.4125,1.095,0.02875,34.875,474.875,2.155,0.025,17.625,19.16666667,19.25,19.56666667,18.72,17.88333333,18.86,20.31666667,8.3125,8.376666667,8.5275,8.623333333,8.614,8.655,8.67,8.553333333,8.4125,8.326666667,7.9425,8.288333333,8.584,9.756666667,9.454,8.615,1.095,1.046666667,0.7975,0.791666667,0.888,0.948333333,0.942,1.005,0.02875,0.030333333,0.02875,0.027333333,0.0312,0.032,0.0326,0.034,34.875,38.33333333,25.5,22.83333333,26.12,29.95,30.26,34.4,474.875,473.3333333,473.35,473.4833333,471.62,468.7,470.92,471.1,2.155,2.96,3.3525,2.988333333,2.962,2.928333333,2.944,2.908333333,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,14.213130640840676
锡东水厂,2024-05-01,1687098.0,17.42,8.418,8.43,0.876,0.0294,29.6,472.72,2.198,0.0254,17.42,17.625,19.16666667,19.25,19.56666667,18.72,17.88333333,18.86,8.418,8.3125,8.376666667,8.5275,8.623333333,8.614,8.655,8.67,8.43,8.4125,8.326666667,7.9425,8.288333333,8.584,9.756666667,9.454,0.876,1.095,1.046666667,0.7975,0.791666667,0.888,0.948333333,0.942,0.0294,0.02875,0.030333333,0.02875,0.027333333,0.0312,0.032,0.0326,29.6,34.875,38.33333333,25.5,22.83333333,26.12,29.95,30.26,472.72,474.875,473.3333333,473.35,473.4833333,471.62,468.7,470.92,2.198,2.155,2.96,3.3525,2.988333333,2.962,2.928333333,2.944,0.0254,0.025,0.025,0.025,0.025,0.025,0.025,0.025,14.338521043860798
锡东水厂,2024-05-02,2002822.0,17.78,8.448,8.706,0.928,0.029,33.74,474.34,2.156,0.025,17.78,17.42,17.625,19.16666667,19.25,19.56666667,18.72,17.88333333,8.448,8.418,8.3125,8.376666667,8.5275,8.623333333,8.614,8.655,8.706,8.43,8.4125,8.326666667,7.9425,8.288333333,8.584,9.756666667,0.928,0.876,1.095,1.046666667,0.7975,0.791666667,0.888,0.948333333,0.029,0.0294,0.02875,0.030333333,0.02875,0.027333333,0.0312,0.032,33.74,29.6,34.875,38.33333333,25.5,22.83333333,26.12,29.95,474.34,472.72,474.875,473.3333333,473.35,473.4833333,471.62,468.7,2.156,2.198,2.155,2.96,3.3525,2.988333333,2.962,2.928333333,0.025,0.0254,0.025,0.025,0.025,0.025,0.025,0.025,14.510068243294496
锡东水厂,2024-05-03,2100146.0,18.76,8.492,8.626,0.962,0.0298,32.66,476.16,2.124,0.025,18.76,17.78,17.42,17.625,19.16666667,19.25,19.56666667,18.72,8.492,8.448,8.418,8.3125,8.376666667,8.5275,8.623333333,8.614,8.626,8.706,8.43,8.4125,8.326666667,7.9425,8.288333333,8.584,0.962,0.928,0.876,1.095,1.046666667,0.7975,0.791666667,0.888,0.0298,0.029,0.0294,0.02875,0.030333333,0.02875,0.027333333,0.0312,32.66,33.74,29.6,34.875,38.33333333,25.5,22.83333333,26.12,476.16,474.34,472.72,474.875,473.3333333,473.35,473.4833333,471.62,2.124,2.156,2.198,2.155,2.96,3.3525,2.988333333,2.962,0.025,0.025,0.0254,0.025,0.025,0.025,0.025,0.025,14.557517900243766
锡东水厂,2024-05-04,2285818.0,19.38,8.482,7.932,0.984,0.0292,31.82,478.86,2.01,0.025,19.38,18.76,17.78,17.42,17.625,19.16666667,19.25,19.56666667,8.482,8.492,8.448,8.418,8.3125,8.376666667,8.5275,8.623333333,7.932,8.626,8.706,8.43,8.4125,8.326666667,7.9425,8.288333333,0.984,0.962,0.928,0.876,1.095,1.046666667,0.7975,0.791666667,0.0292,0.0298,0.029,0.0294,0.02875,0.030333333,0.02875,0.027333333,31.82,32.66,33.74,29.6,34.875,38.33333333,25.5,22.83333333,478.86,476.16,474.34,472.72,474.875,473.3333333,473.35,473.4833333,2.01,2.124,2.156,2.198,2.155,2.96,3.3525,2.988333333,0.025,0.025,0.025,0.0254,0.025,0.025,0.025,0.025,14.642234942599382
锡东水厂,2024-05-05,1963350.0,19.35,8.4275,7.7325,1.015,0.02875,31.075,479.2,2.1525,0.025,19.35,19.38,18.76,17.78,17.42,17.625,19.16666667,19.25,8.4275,8.482,8.492,8.448,8.418,8.3125,8.376666667,8.5275,7.7325,7.932,8.626,8.706,8.43,8.4125,8.326666667,7.9425,1.015,0.984,0.962,0.928,0.876,1.095,1.046666667,0.7975,0.02875,0.0292,0.0298,0.029,0.0294,0.02875,0.030333333,0.02875,31.075,31.82,32.66,33.74,29.6,34.875,38.33333333,25.5,479.2,478.86,476.16,474.34,472.72,474.875,473.3333333,473.35,2.1525,2.01,2.124,2.156,2.198,2.155,2.96,3.3525,0.025,0.025,0.025,0.025,0.0254,0.025,0.025,0.025,14.490163265221382
锡东水厂,2024-05-06,1620764.0,20.26,8.374,7.596,0.99,0.0306,35.64,481.8,2.192,0.025,20.26,19.35,19.38,18.76,17.78,17.42,17.625,19.16666667,8.374,8.4275,8.482,8.492,8.448,8.418,8.3125,8.376666667,7.596,7.7325,7.932,8.626,8.706,8.43,8.4125,8.326666667,0.99,1.015,0.984,0.962,0.928,0.876,1.095,1.046666667,0.0306,0.02875,0.0292,0.0298,0.029,0.0294,0.02875,0.030333333,35.64,31.075,31.82,32.66,33.74,29.6,34.875,38.33333333,481.8,479.2,478.86,476.16,474.34,472.72,474.875,473.3333333,2.192,2.1525,2.01,2.124,2.156,2.198,2.155,2.96,0.025,0.025,0.025,0.025,0.025,0.0254,0.025,0.025,14.298408817968964
锡东水厂,2024-05-07,1419148.333,21.25,8.4,7.661666667,0.956666667,0.0305,36.5,481.8833333,2.341666667,0.025,21.25,20.26,19.35,19.38,18.76,17.78,17.42,17.625,8.4,8.374,8.4275,8.482,8.492,8.448,8.418,8.3125,7.661666667,7.596,7.7325,7.932,8.626,8.706,8.43,8.4125,0.956666667,0.99,1.015,0.984,0.962,0.928,0.876,1.095,0.0305,0.0306,0.02875,0.0292,0.0298,0.029,0.0294,0.02875,36.5,35.64,31.075,31.82,32.66,33.74,29.6,34.875,481.8833333,481.8,479.2,478.86,476.16,474.34,472.72,474.875,2.341666667,2.192,2.1525,2.01,2.124,2.156,2.198,2.155,0.025,0.025,0.025,0.025,0.025,0.025,0.0254,0.025,14.165568188800941
锡东水厂,2024-05-08,2110995.0,21.95,8.531666667,7.993333333,0.838333333,0.029833333,29.3,482.3333333,2.2,0.025,21.95,21.25,20.26,19.35,19.38,18.76,17.78,17.42,8.531666667,8.4,8.374,8.4275,8.482,8.492,8.448,8.418,7.993333333,7.661666667,7.596,7.7325,7.932,8.626,8.706,8.43,0.838333333,0.956666667,0.99,1.015,0.984,0.962,0.928,0.876,0.029833333,0.0305,0.0306,0.02875,0.0292,0.0298,0.029,0.0294,29.3,36.5,35.64,31.075,31.82,32.66,33.74,29.6,482.3333333,481.8833333,481.8,479.2,478.86,476.16,474.34,472.72,2.2,2.341666667,2.192,2.1525,2.01,2.124,2.156,2.198,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.0254,14.562670431992093
锡东水厂,2024-05-09,2384798.0,21.92,8.642,7.958,0.772,0.031,27.86,483.9,2.224,0.025,21.92,21.95,21.25,20.26,19.35,19.38,18.76,17.78,8.642,8.531666667,8.4,8.374,8.4275,8.482,8.492,8.448,7.958,7.993333333,7.661666667,7.596,7.7325,7.932,8.626,8.706,0.772,0.838333333,0.956666667,0.99,1.015,0.984,0.962,0.928,0.031,0.029833333,0.0305,0.0306,0.02875,0.0292,0.0298,0.029,27.86,29.3,36.5,35.64,31.075,31.82,32.66,33.74,483.9,482.3333333,481.8833333,481.8,479.2,478.86,476.16,474.34,2.224,2.2,2.341666667,2.192,2.1525,2.01,2.124,2.156,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,14.684625402023535
锡东水厂,2024-05-10,2531461.667,22.16666667,8.6,7.571666667,0.768333333,0.031333333,35.18333333,488.2,2.388333333,0.025,22.16666667,21.92,21.95,21.25,20.26,19.35,19.38,18.76,8.6,8.642,8.531666667,8.4,8.374,8.4275,8.482,8.492,7.571666667,7.958,7.993333333,7.661666667,7.596,7.7325,7.932,8.626,0.768333333,0.772,0.838333333,0.956666667,0.99,1.015,0.984,0.962,0.031333333,0.031,0.029833333,0.0305,0.0306,0.02875,0.0292,0.0298,35.18333333,27.86,29.3,36.5,35.64,31.075,31.82,32.66,488.2,483.9,482.3333333,481.8833333,481.8,479.2,478.86,476.16,2.388333333,2.224,2.2,2.341666667,2.192,2.1525,2.01,2.124,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,14.744307822900383
锡东水厂,2024-05-11,3066738.333,22.96666667,8.536666667,7.268333333,0.778333333,0.035833333,40.58333333,489.0666667,2.466666667,0.025,22.96666667,22.16666667,21.92,21.95,21.25,20.26,19.35,19.38,8.536666667,8.6,8.642,8.531666667,8.4,8.374,8.4275,8.482,7.268333333,7.571666667,7.958,7.993333333,7.661666667,7.596,7.7325,7.932,0.778333333,0.768333333,0.772,0.838333333,0.956666667,0.99,1.015,0.984,0.035833333,0.031333333,0.031,0.029833333,0.0305,0.0306,0.02875,0.0292,40.58333333,35.18333333,27.86,29.3,36.5,35.64,31.075,31.82,489.0666667,488.2,483.9,482.3333333,481.8833333,481.8,479.2,478.86,2.466666667,2.388333333,2.224,2.2,2.341666667,2.192,2.1525,2.01,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,14.936125448613902
锡东水厂,2024-05-12,2766768.333,22.66666667,8.48,7.613333333,0.748333333,0.034833333,39.3,484.3333333,2.445,0.026833333,22.66666667,22.96666667,22.16666667,21.92,21.95,21.25,20.26,19.35,8.48,8.536666667,8.6,8.642,8.531666667,8.4,8.374,8.4275,7.613333333,7.268333333,7.571666667,7.958,7.993333333,7.661666667,7.596,7.7325,0.748333333,0.778333333,0.768333333,0.772,0.838333333,0.956666667,0.99,1.015,0.034833333,0.035833333,0.031333333,0.031,0.029833333,0.0305,0.0306,0.02875,39.3,40.58333333,35.18333333,27.86,29.3,36.5,35.64,31.075,484.3333333,489.0666667,488.2,483.9,482.3333333,481.8833333,481.8,479.2,2.445,2.466666667,2.388333333,2.224,2.2,2.341666667,2.192,2.1525,0.026833333,0.025,0.025,0.025,0.025,0.025,0.025,0.025,14.833190891723474
锡东水厂,2024-05-13,2297230.0,22.85,8.456666667,7.87,0.75,0.034333333,40.75,480.0333333,2.223333333,0.027333333,22.85,22.66666667,22.96666667,22.16666667,21.92,21.95,21.25,20.26,8.456666667,8.48,8.536666667,8.6,8.642,8.531666667,8.4,8.374,7.87,7.613333333,7.268333333,7.571666667,7.958,7.993333333,7.661666667,7.596,0.75,0.748333333,0.778333333,0.768333333,0.772,0.838333333,0.956666667,0.99,0.034333333,0.034833333,0.035833333,0.031333333,0.031,0.029833333,0.0305,0.0306,40.75,39.3,40.58333333,35.18333333,27.86,29.3,36.5,35.64,480.0333333,484.3333333,489.0666667,488.2,483.9,482.3333333,481.8833333,481.8,2.223333333,2.445,2.466666667,2.388333333,2.224,2.2,2.341666667,2.192,0.027333333,0.026833333,0.025,0.025,0.025,0.025,0.025,0.025,14.647215042570412
锡东水厂,2024-05-14,4501901.667,22.91666667,8.56,8.508333333,0.945,0.039333333,50.05,480.2,2.578333333,0.025,22.91666667,22.85,22.66666667,22.96666667,22.16666667,21.92,21.95,21.25,8.56,8.456666667,8.48,8.536666667,8.6,8.642,8.531666667,8.4,8.508333333,7.87,7.613333333,7.268333333,7.571666667,7.958,7.993333333,7.661666667,0.945,0.75,0.748333333,0.778333333,0.768333333,0.772,0.838333333,0.956666667,0.039333333,0.034333333,0.034833333,0.035833333,0.031333333,0.031,0.029833333,0.0305,50.05,40.75,39.3,40.58333333,35.18333333,27.86,29.3,36.5,480.2,480.0333333,484.3333333,489.0666667,488.2,483.9,482.3333333,481.8833333,2.578333333,2.223333333,2.445,2.466666667,2.388333333,2.224,2.2,2.341666667,0.025,0.027333333,0.026833333,0.025,0.025,0.025,0.025,0.025,15.32001068026841
锡东水厂,2024-05-15,5276506.667,23.1,8.615,8.405,1.08,0.042166667,52.68333333,477.4,2.683333333,0.025,23.1,22.91666667,22.85,22.66666667,22.96666667,22.16666667,21.92,21.95,8.615,8.56,8.456666667,8.48,8.536666667,8.6,8.642,8.531666667,8.405,8.508333333,7.87,7.613333333,7.268333333,7.571666667,7.958,7.993333333,1.08,0.945,0.75,0.748333333,0.778333333,0.768333333,0.772,0.838333333,0.042166667,0.039333333,0.034333333,0.034833333,0.035833333,0.031333333,0.031,0.029833333,52.68333333,50.05,40.75,39.3,40.58333333,35.18333333,27.86,29.3,477.4,480.2,480.0333333,484.3333333,489.0666667,488.2,483.9,482.3333333,2.683333333,2.578333333,2.223333333,2.445,2.466666667,2.388333333,2.224,2.2,0.025,0.025,0.027333333,0.026833333,0.025,0.025,0.025,0.025,15.478775010138753
锡东水厂,2024-05-16,5420264.0,22.62,8.524,8.094,1.138,0.0436,57.1,477.88,2.744,0.025,22.62,23.1,22.91666667,22.85,22.66666667,22.96666667,22.16666667,21.92,8.524,8.615,8.56,8.456666667,8.48,8.536666667,8.6,8.642,8.094,8.405,8.508333333,7.87,7.613333333,7.268333333,7.571666667,7.958,1.138,1.08,0.945,0.75,0.748333333,0.778333333,0.768333333,0.772,0.0436,0.042166667,0.039333333,0.034333333,0.034833333,0.035833333,0.031333333,0.031,57.1,52.68333333,50.05,40.75,39.3,40.58333333,35.18333333,27.86,477.88,477.4,480.2,480.0333333,484.3333333,489.0666667,488.2,483.9,2.744,2.683333333,2.578333333,2.223333333,2.445,2.466666667,2.388333333,2.224,0.025,0.025,0.025,0.027333333,0.026833333,0.025,0.025,0.025,15.505655265209535
锡东水厂,2024-05-17,4289488.333,22.96666667,8.536666667,8.368333333,1.17,0.043166667,53.76666667,476.9833333,2.921666667,0.025,22.96666667,22.62,23.1,22.91666667,22.85,22.66666667,22.96666667,22.16666667,8.536666667,8.524,8.615,8.56,8.456666667,8.48,8.536666667,8.6,8.368333333,8.094,8.405,8.508333333,7.87,7.613333333,7.268333333,7.571666667,1.17,1.138,1.08,0.945,0.75,0.748333333,0.778333333,0.768333333,0.043166667,0.0436,0.042166667,0.039333333,0.034333333,0.034833333,0.035833333,0.031333333,53.76666667,57.1,52.68333333,50.05,40.75,39.3,40.58333333,35.18333333,476.9833333,477.88,477.4,480.2,480.0333333,484.3333333,489.0666667,488.2,2.921666667,2.744,2.683333333,2.578333333,2.223333333,2.445,2.466666667,2.388333333,0.025,0.025,0.025,0.025,0.027333333,0.026833333,0.025,0.025,15.271678247222045
锡东水厂,2024-05-18,3043476.0,24.42,8.764,9.09,1.074,0.039,39.08,479.9,2.854,0.025,24.42,22.96666667,22.62,23.1,22.91666667,22.85,22.66666667,22.96666667,8.764,8.536666667,8.524,8.615,8.56,8.456666667,8.48,8.536666667,9.09,8.368333333,8.094,8.405,8.508333333,7.87,7.613333333,7.268333333,1.074,1.17,1.138,1.08,0.945,0.75,0.748333333,0.778333333,0.039,0.043166667,0.0436,0.042166667,0.039333333,0.034333333,0.034833333,0.035833333,39.08,53.76666667,57.1,52.68333333,50.05,40.75,39.3,40.58333333,479.9,476.9833333,477.88,477.4,480.2,480.0333333,484.3333333,489.0666667,2.854,2.921666667,2.744,2.683333333,2.578333333,2.223333333,2.445,2.466666667,0.025,0.025,0.025,0.025,0.025,0.027333333,0.026833333,0.025,14.928511169798684
锡东水厂,2024-05-19,4109378.0,24.88,8.722,8.368,0.976,0.0394,41.44,483.68,2.942,0.025,24.88,24.42,22.96666667,22.62,23.1,22.91666667,22.85,22.66666667,8.722,8.764,8.536666667,8.524,8.615,8.56,8.456666667,8.48,8.368,9.09,8.368333333,8.094,8.405,8.508333333,7.87,7.613333333,0.976,1.074,1.17,1.138,1.08,0.945,0.75,0.748333333,0.0394,0.039,0.043166667,0.0436,0.042166667,0.039333333,0.034333333,0.034833333,41.44,39.08,53.76666667,57.1,52.68333333,50.05,40.75,39.3,483.68,479.9,476.9833333,477.88,477.4,480.2,480.0333333,484.3333333,2.942,2.854,2.921666667,2.744,2.683333333,2.578333333,2.223333333,2.445,0.025,0.025,0.025,0.025,0.025,0.025,0.027333333,0.026833333,15.228782480165924
锡东水厂,2024-05-20,3019860.0,24.82,8.634,7.902,0.902,0.0392,35.96,485.84,2.936,0.025,24.82,24.88,24.42,22.96666667,22.62,23.1,22.91666667,22.85,8.634,8.722,8.764,8.536666667,8.524,8.615,8.56,8.456666667,7.902,8.368,9.09,8.368333333,8.094,8.405,8.508333333,7.87,0.902,0.976,1.074,1.17,1.138,1.08,0.945,0.75,0.0392,0.0394,0.039,0.043166667,0.0436,0.042166667,0.039333333,0.034333333,35.96,41.44,39.08,53.76666667,57.1,52.68333333,50.05,40.75,485.84,483.68,479.9,476.9833333,477.88,477.4,480.2,480.0333333,2.936,2.942,2.854,2.921666667,2.744,2.683333333,2.578333333,2.223333333,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.027333333,14.920721361801736
锡东水厂,2024-05-21,3881870.0,25.32,8.62,7.896,0.846,0.0376,39.36,487.92,2.782,0.025,25.32,24.82,24.88,24.42,22.96666667,22.62,23.1,22.91666667,8.62,8.634,8.722,8.764,8.536666667,8.524,8.615,8.56,7.896,7.902,8.368,9.09,8.368333333,8.094,8.405,8.508333333,0.846,0.902,0.976,1.074,1.17,1.138,1.08,0.945,0.0376,0.0392,0.0394,0.039,0.043166667,0.0436,0.042166667,0.039333333,39.36,35.96,41.44,39.08,53.76666667,57.1,52.68333333,50.05,487.92,485.84,483.68,479.9,476.9833333,477.88,477.4,480.2,2.782,2.936,2.942,2.854,2.921666667,2.744,2.683333333,2.578333333,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,15.171827811865292
锡东水厂,2024-05-22,3078250.0,24.25,8.48,7.34,0.73,0.035,37.75,493.6,3.015,0.025,24.25,25.32,24.82,24.88,24.42,22.96666667,22.62,23.1,8.48,8.62,8.634,8.722,8.764,8.536666667,8.524,8.615,7.34,7.896,7.902,8.368,9.09,8.368333333,8.094,8.405,0.73,0.846,0.902,0.976,1.074,1.17,1.138,1.08,0.035,0.0376,0.0392,0.0394,0.039,0.043166667,0.0436,0.042166667,37.75,39.36,35.96,41.44,39.08,53.76666667,57.1,52.68333333,493.6,487.92,485.84,483.68,479.9,476.9833333,477.88,477.4,3.015,2.782,2.936,2.942,2.854,2.921666667,2.744,2.683333333,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,14.93987213651497
锡东水厂,2024-05-23,2441477.5,25.55,8.62,8.05,0.6375,0.03125,35.4,494.2,2.86,0.025,25.55,24.25,25.32,24.82,24.88,24.42,22.96666667,22.62,8.62,8.48,8.62,8.634,8.722,8.764,8.536666667,8.524,8.05,7.34,7.896,7.902,8.368,9.09,8.368333333,8.094,0.6375,0.73,0.846,0.902,0.976,1.074,1.17,1.138,0.03125,0.035,0.0376,0.0392,0.0394,0.039,0.043166667,0.0436,35.4,37.75,39.36,35.96,41.44,39.08,53.76666667,57.1,494.2,493.6,487.92,485.84,483.68,479.9,476.9833333,477.88,2.86,3.015,2.782,2.936,2.942,2.854,2.921666667,2.744,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,14.70811435638323
锡东水厂,2024-05-24,3914612.5,26.475,8.7525,8.305,0.65,0.03375,34.45,493.875,2.96,0.025,26.475,25.55,24.25,25.32,24.82,24.88,24.42,22.96666667,8.7525,8.62,8.48,8.62,8.634,8.722,8.764,8.536666667,8.305,8.05,7.34,7.896,7.902,8.368,9.09,8.368333333,0.65,0.6375,0.73,0.846,0.902,0.976,1.074,1.17,0.03375,0.03125,0.035,0.0376,0.0392,0.0394,0.039,0.043166667,34.45,35.4,37.75,39.36,35.96,41.44,39.08,53.76666667,493.875,494.2,493.6,487.92,485.84,483.68,479.9,476.9833333,2.96,2.86,3.015,2.782,2.936,2.942,2.854,2.921666667,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,15.180227159672826
锡东水厂,2024-05-25,5323394.0,26.2,8.754,7.814,0.744,0.0344,29.46,495.44,2.832,0.025,26.2,26.475,25.55,24.25,25.32,24.82,24.88,24.42,8.754,8.7525,8.62,8.48,8.62,8.634,8.722,8.764,7.814,8.305,8.05,7.34,7.896,7.902,8.368,9.09,0.744,0.65,0.6375,0.73,0.846,0.902,0.976,1.074,0.0344,0.03375,0.03125,0.035,0.0376,0.0392,0.0394,0.039,29.46,34.45,35.4,37.75,39.36,35.96,41.44,39.08,495.44,493.875,494.2,493.6,487.92,485.84,483.68,479.9,2.832,2.96,2.86,3.015,2.782,2.936,2.942,2.854,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,15.487621815676402
锡东水厂,2024-05-26,3658046.0,26.46,8.714,7.81,0.634,0.0346,29.62,495.48,2.77,0.025,26.46,26.2,26.475,25.55,24.25,25.32,24.82,24.88,8.714,8.754,8.7525,8.62,8.48,8.62,8.634,8.722,7.81,7.814,8.305,8.05,7.34,7.896,7.902,8.368,0.634,0.744,0.65,0.6375,0.73,0.846,0.902,0.976,0.0346,0.0344,0.03375,0.03125,0.035,0.0376,0.0392,0.0394,29.62,29.46,34.45,35.4,37.75,39.36,35.96,41.44,495.48,495.44,493.875,494.2,493.6,487.92,485.84,483.68,2.77,2.832,2.96,2.86,3.015,2.782,2.936,2.942,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,15.112439956401527
锡东水厂,2024-05-27,8800998.0,25.42,8.634,7.524,0.702,0.041,42.56,491.2,2.992,0.025,25.42,26.46,26.2,26.475,25.55,24.25,25.32,24.82,8.634,8.714,8.754,8.7525,8.62,8.48,8.62,8.634,7.524,7.81,7.814,8.305,8.05,7.34,7.896,7.902,0.702,0.634,0.744,0.65,0.6375,0.73,0.846,0.902,0.041,0.0346,0.0344,0.03375,0.03125,0.035,0.0376,0.0392,42.56,29.62,29.46,34.45,35.4,37.75,39.36,35.96,491.2,495.48,495.44,493.875,494.2,493.6,487.92,485.84,2.992,2.77,2.832,2.96,2.86,3.015,2.782,2.936,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,15.99037579573249
锡东水厂,2024-05-28,5240566.0,23.82,8.552,7.666,0.662,0.0398,36.9,487.42,2.762,0.0282,23.82,25.42,26.46,26.2,26.475,25.55,24.25,25.32,8.552,8.634,8.714,8.754,8.7525,8.62,8.48,8.62,7.666,7.524,7.81,7.814,8.305,8.05,7.34,7.896,0.662,0.702,0.634,0.744,0.65,0.6375,0.73,0.846,0.0398,0.041,0.0346,0.0344,0.03375,0.03125,0.035,0.0376,36.9,42.56,29.62,29.46,34.45,35.4,37.75,39.36,487.42,491.2,495.48,495.44,493.875,494.2,493.6,487.92,2.762,2.992,2.77,2.832,2.96,2.86,3.015,2.782,0.0282,0.025,0.025,0.025,0.025,0.025,0.025,0.025,15.471940256550237
锡东水厂,2024-05-29,5932956.0,24.22,8.608,8.288,0.656,0.0414,39.54,485.76,3.006,0.025,24.22,23.82,25.42,26.46,26.2,26.475,25.55,24.25,8.608,8.552,8.634,8.714,8.754,8.7525,8.62,8.48,8.288,7.666,7.524,7.81,7.814,8.305,8.05,7.34,0.656,0.662,0.702,0.634,0.744,0.65,0.6375,0.73,0.0414,0.0398,0.041,0.0346,0.0344,0.03375,0.03125,0.035,39.54,36.9,42.56,29.62,29.46,34.45,35.4,37.75,485.76,487.42,491.2,495.48,495.44,493.875,494.2,493.6,3.006,2.762,2.992,2.77,2.832,2.96,2.86,3.015,0.025,0.0282,0.025,0.025,0.025,0.025,0.025,0.025,15.596033297616337
锡东水厂,2024-05-30,5900146.0,23.54,8.598,7.948,0.626,0.042,35.16,488.16,2.948,0.025,23.54,24.22,23.82,25.42,26.46,26.2,26.475,25.55,8.598,8.608,8.552,8.634,8.714,8.754,8.7525,8.62,7.948,8.288,7.666,7.524,7.81,7.814,8.305,8.05,0.626,0.656,0.662,0.702,0.634,0.744,0.65,0.6375,0.042,0.0414,0.0398,0.041,0.0346,0.0344,0.03375,0.03125,35.16,39.54,36.9,42.56,29.62,29.46,34.45,35.4,488.16,485.76,487.42,491.2,495.48,495.44,493.875,494.2,2.948,3.006,2.762,2.992,2.77,2.832,2.96,2.86,0.025,0.025,0.0282,0.025,0.025,0.025,0.025,0.025,15.590487823819805
