Station,Date,Cell,Temp,pH,DO,TN,TP,Turbidity,EC,CODMn,NH3N
锡东水厂,2023/2/16,2216028,8.6,8.464,11.518,1.612,0.0624,22.06,401.78,1.774,0.025
锡东水厂,2023/2/17,2013136,9.58,8.416,11.084,1.656,0.0678,23.8,409.3,1.832,0.0304
锡东水厂,2023/2/18,1344104,11.12,8.188,10.328,1.934,0.0842,25.7,434.42,1.778,0.0934
锡东水厂,2023/2/19,2109184,12,8.348,10.51,1.776,0.075,25.88,420.42,1.854,0.0518
锡东水厂,2023/2/20,2717546,11.78,8.54,10.862,1.616,0.0628,23.44,412.58,1.92,0.029
锡东水厂,2023/2/21,1617942,11.1,8.306,10.596,1.792,0.077,25.74,418.88,1.764,0.0306
锡东水厂,2023/2/22,1555903.333,10.61666667,8.248333333,10.57833333,1.803333333,0.076333333,23.66666667,420.05,1.671666667,0.042333333
锡东水厂,2023/2/23,1632086.667,10.33333333,8.248333333,10.54166667,1.795,0.0725,21.38333333,421.9166667,1.626666667,0.038666667
锡东水厂,2023/2/24,1175460,9.816666667,8.386666667,10.765,1.745,0.067833333,19.83333333,420.8666667,1.695,0.029333333
锡东水厂,2023/2/25,1589393.333,9.733333333,8.713333333,11.175,1.41,0.057666667,18.45,409.9833333,2.093333333,0.025
锡东水厂,2023/2/26,1676455,9.95,8.75,11.11166667,1.38,0.055666667,19.68333333,410.4,2.123333333,0.025
锡东水厂,2023/2/27,1273634,10.36,8.716,11.186,1.338,0.0546,17.56,410,2.098,0.025
锡东水厂,2023/2/28,882138,11.32,8.614,10.838,1.592,0.0488,21.06,422.64,1.9,0.025
锡东水厂,2023/3/1,1982025,12.375,8.58,10.8875,1.855,0.048,22.1,440.25,1.8,0.025
锡东水厂,2023/3/2,1593712,12.56,8.692,10.958,1.736,0.0452,22.38,434.42,1.928,0.025
锡东水厂,2023/3/3,1662747.5,12.7,8.7775,10.8025,1.4525,0.042,20.775,415.35,1.9725,0.025
锡东水厂,2023/3/4,832202,13.1,8.72,10.522,1.326,0.0328,17.88,404.06,1.784,0.025
锡东水厂,2023/3/5,604290,13.9,8.722,10.686,1.298,0.0306,16.2,403.78,1.708,0.025
锡东水厂,2023/3/6,347840,14.6,8.7925,10.71,1.315,0.03275,16.65,409.675,1.745,0.025
锡东水厂,2023/3/7,816670,15.1,8.685,10.52,1.315,0.029,14.6,429.6,1.72,0.025
锡东水厂,2023/3/8,2168538,16.1,8.634,10.33,1.318,0.0292,16.68,445.52,1.91,0.025
锡东水厂,2023/3/9,2531938,16.84,8.638,10.008,1.39,0.0324,18.68,444.58,1.94,0.025
锡东水厂,2023/3/10,1726868,17.92,8.59,9.732,1.31,0.0304,17.12,460.76,2.034,0.025
锡东水厂,2023/3/11,2424366,18.18,8.694,10.16,1.444,0.035,21.42,456.88,2.122,0.025
锡东水厂,2023/3/12,4147130,16.84,8.694,10.148,1.402,0.035,26.52,464.26,2.136,0.025
锡东水厂,2023/3/13,7911638,15.58,8.596,9.882,1.346,0.0318,26.62,490.5,2.266,0.025
锡东水厂,2023/3/14,7342025,15.325,8.5775,9.83,1.4575,0.03325,35.3,435.875,1.935,0.025
锡东水厂,2023/3/15,3577298,15.78,8.63,9.95,1.384,0.0342,28.96,438.12,1.858,0.025
锡东水厂,2023/3/16,5228670,14.475,8.64,9.8825,1.38,0.04175,39.075,444.95,2.14,0.025
锡东水厂,2023/3/17,5334190,12.64,8.708,10.022,1.19,0.043,30.68,451.6,2.404,0.025
锡东水厂,2023/3/18,6705000,12.26,8.522,10.506,1.31,0.0456,25.68,466.44,2.418,0.025
锡东水厂,2023/3/19,7794172.5,12.65,8.5075,10.5975,1.3275,0.04025,28.975,453.175,2.15,0.025
锡东水厂,2023/3/20,12034458,12.7,8.562,10.604,1.254,0.0388,26.74,454.94,2.132,0.025
锡东水厂,2023/3/21,9415642,13.16,8.788,10.69,1.074,0.0368,17.88,444.46,2.156,0.025
锡东水厂,2023/3/22,4539152.5,13.6,8.8775,10.5525,0.9625,0.03825,16.35,435.5,2.195,0.0255
锡东水厂,2023/3/23,4557604,13.7,8.86,10.386,1.076,0.0362,21.68,429.42,2.11,0.025
锡东水厂,2023/3/24,5163346,12.48,8.842,10.5,1.108,0.0398,22.02,433.5,2.264,0.025
锡东水厂,2023/3/25,5492912,11.54,8.694,10.86,1.132,0.0398,19.3,450.98,2.316,0.025
锡东水厂,2023/3/26,4279574,12.06,8.65,11.142,1.14,0.0352,18.18,461.4,2.33,0.025
锡东水厂,2023/3/27,4325552,13.3,8.674,11.154,1.11,0.031,22.12,447.68,2.284,0.025
锡东水厂,2023/3/28,3429760,14.2,8.704,10.986,1.09,0.0322,23.2,442.36,2.262,0.025
锡东水厂,2023/3/29,3993088,14.58,8.606,10.264,1.13,0.0312,30.54,452.12,2.284,0.025
锡东水厂,2023/3/30,4681934,14.66,8.578,9.986,1.08,0.031,26.56,452.78,2.292,0.025
锡东水厂,2023/3/31,5636228,14.96,8.944,10.892,0.84,0.0336,21.62,437.12,2.558,0.025
锡东水厂,2023/4/1,4118025,15.66666667,8.853333333,11.08166667,1.155,0.034833333,19.18333333,439.05,2.33,0.025
锡东水厂,2023/4/2,3625310,16.85,8.793333333,10.96833333,1.14,0.031333333,18.36666667,439.2833333,2.175,0.025
锡东水厂,2023/4/3,3594815,16.86666667,8.585,9.523333333,1.291666667,0.038333333,47.63333333,440.0833333,2.363333333,0.025
锡东水厂,2023/4/4,4620595,16.75,8.326666667,8.851666667,1.505,0.053166667,89.45,434.05,2.873333333,0.031833333
锡东水厂,2023/4/5,3716638.333,16.25,8.208333333,8.978333333,1.641666667,0.054166667,100.4333333,441.8166667,2.841666667,0.030833333
锡东水厂,2023/4/6,2544228,15.18,8.166,9.176,1.632,0.0418,66.18,452,2.256,0.0374
锡东水厂,2023/4/7,3307976.667,15.4,8.265,9.513333333,1.39,0.0415,52.8,469.3333333,2.375,0.029833333
锡东水厂,2023/4/8,2389788.333,16.1,8.281666667,9.5,1.353333333,0.038166667,42.15,460.2166667,2.185,0.025
锡东水厂,2023/4/9,2132981.667,17.05,8.386666667,9.745,1.255,0.034166667,35.78333333,454.5,2.121666667,0.025
锡东水厂,2023/4/10,2120631.667,18.3,8.56,9.87,1.123333333,0.032666667,31.36666667,461.7666667,2.231666667,0.025
锡东水厂,2023/4/11,1203418.333,19.43333333,8.478333333,9.2,1.13,0.0315,30.31666667,459.15,2.121666667,0.025
锡东水厂,2023/4/12,1436195,18.83333333,8.463333333,8.851666667,1.141666667,0.033666667,34.45,460.3666667,2.12,0.025
锡东水厂,2023/4/13,1902885,18.01666667,8.461666667,8.906666667,1.116666667,0.034166667,37.86666667,460.7333333,2.153333333,0.025
锡东水厂,2023/4/14,1868716.667,18.06666667,8.458333333,8.89,1.085,0.0315,29.98333333,461.8,2.272,0.025
锡东水厂,2023/4/15,1965286.667,18.53333333,8.523333333,9.263333333,1.02,0.033333333,30.8,458.9,2.211666667,0.025
锡东水厂,2023/4/16,2116894,19.66,8.626,9.846,0.908,0.0304,26.54,452.54,2.342,0.025
锡东水厂,2023/4/17,2709420,20.5,8.776,9.79,0.904,0.0312,27.9,456.28,2.456,0.025
锡东水厂,2023/4/18,2067352,21.82,8.704,9.576,0.818,0.029,23.46,451.18,2.438,0.025
锡东水厂,2023/4/19,3393176.667,22.78333333,8.678333333,9.55,0.766666667,0.029833333,25.75,448.5166667,2.438333333,0.025
锡东水厂,2023/4/20,3274854,22.74,8.664,9.062,0.698,0.0286,22.84,446.1,2.412,0.025
锡东水厂,2023/4/21,3144862.5,21.675,8.59,8.4475,0.6725,0.0295,24.225,446.85,2.4525,0.025
锡东水厂,2023/4/22,4337684,19.56,8.654,8.628,0.636,0.0322,28.18,445.7,2.582,0.025
锡东水厂,2023/4/23,6055752,18.26,8.684,8.794,0.614,0.0348,30.3,446.66,2.808,0.025
锡东水厂,2023/4/24,5529868.333,16.48333333,8.478333333,9.17,0.783333333,0.035,37.6,466.6666667,2.71,0.025
锡东水厂,2023/4/25,5129356.667,16.1,8.488333333,9.716666667,0.803333333,0.034833333,33.61666667,469.35,2.603333333,0.025
锡东水厂,2023/4/26,6357790,17.03333333,8.706666667,10.23166667,0.798333333,0.039333333,37.73333333,469.6166667,3.02,0.025
锡东水厂,2023/4/27,7172661.667,18.38333333,8.738333333,9.771666667,0.72,0.0415,43.73333333,456.9166667,3.09,0.025
锡东水厂,2023/4/28,5234700,19.84,8.67,9.534,0.796,0.0354,33.7,475.48,2.666,0.025
锡东水厂,2023/4/29,5424928,20.14,8.596,9.186,0.89,0.0362,44.18,480.94,2.744,0.025
锡东水厂,2023/4/30,5117058,19.84,8.612,9.348,0.858,0.0348,33.52,487.96,2.616,0.025
锡东水厂,2023/5/1,5151456,21.26,8.75,10.07,0.702,0.0356,24.96,477.5,2.724,0.025
锡东水厂,2023/5/2,6566924,21.18,8.596,8.928,0.784,0.0418,54.1,467.9,3.026,0.025
锡东水厂,2023/5/3,7035906,21.84,8.576,8.542,0.632,0.0386,34.42,465.82,2.902,0.025
锡东水厂,2023/5/4,6548414,23.38,8.596,8.224,0.952,0.0464,44.34,444.34,2.914,0.026
锡东水厂,2023/5/5,5531456,23.56,8.676,8.232,1.752,0.0488,50.72,397.42,2.476,0.025
锡东水厂,2023/5/6,6062588,22.72,8.7,7.878,1.656,0.0462,55.62,395.48,2.556,0.0258
锡东水厂,2023/5/7,6262086,20.42,8.792,8.286,1.634,0.0446,56,386.38,2.57,0.025
锡东水厂,2023/5/8,5661222,19.68,8.866,8.882,1.38,0.041,48.98,391.92,2.706,0.025
锡东水厂,2023/5/9,5586787.5,20.675,8.84,9.57,1.4125,0.041,42.675,371.675,2.4975,0.025
锡东水厂,2023/5/10,3904586.667,21.06666667,8.546666667,8.95,1.856666667,0.047333333,44.56666667,376.3666667,2.28,0.025
锡东水厂,2023/5/11,4357190,20.68333333,8.515,9.07,1.878333333,0.049666667,42.86666667,385.0333333,2.308333333,0.025
锡东水厂,2023/5/12,5944390,20.48333333,8.906666667,9.591666667,1.386666667,0.044166667,36.61666667,376.95,2.711666667,0.025
锡东水厂,2023/5/13,6032815,21.76666667,8.935,10.16666667,1.083333333,0.040833333,29.33333333,388.75,2.726666667,0.025
锡东水厂,2023/5/14,5343263.333,23.75,8.84,10.025,0.906666667,0.034833333,22.16666667,388.4666667,2.611666667,0.025
锡东水厂,2023/5/15,5237865,25.35,8.835,9.815,0.9,0.041833333,18.81666667,380.0333333,2.65,0.026333333
锡东水厂,2023/5/16,5650166.667,25.8,8.673333333,8.37,0.83,0.037333333,23.73333333,375.7333333,2.52,0.026333333
锡东水厂,2023/5/17,7585252.5,24.75,8.2175,6.7825,0.8875,0.055,50.9,389.45,2.8425,0.04425
锡东水厂,2023/5/18,5093082,23.36,8.334,7.484,1.394,0.0472,38.9,379.04,2.414,0.0416
锡东水厂,2023/5/19,4074196,22.76,8.406,7.802,1.398,0.048,44.42,382.66,2.36,0.0476
锡东水厂,2023/5/20,6053252,23.18,8.442,8.154,1.032,0.0442,40.82,391.02,2.47,0.0336
锡东水厂,2023/5/21,4297204,23.74,8.606,8.526,1.338,0.0428,34.42,387.66,2.352,0.028
锡东水厂,2023/5/22,4694350,22.58,8.354,7.74,1.566,0.048,53.04,380.26,2.352,0.028
锡东水厂,2023/5/23,3705960,21.1,8.285,7.915,1.715,0.045,49.9,375.7,2.175,0.026
锡东水厂,2023/5/24,5509450,21.8,8.66,8.24,1.5,0.047,54.5,381.7,2.73,0.025
锡东水厂,2023/5/25,6261560,22.6,8.853333333,9.263333333,1.5,0.050333333,49.53333333,391.2333333,2.733333333,0.025
锡东水厂,2023/5/26,5281762.5,23.4,8.8175,9.0825,1.3525,0.046,45.9,385.9,2.6825,0.025
锡东水厂,2023/5/27,3781676.667,24.73333333,8.565,8.19,1.62,0.046166667,33.33333333,383.5,2.301666667,0.025333333
锡东水厂,2023/5/28,3540140,26.2,8.718,9.126,1.904,0.0584,35.82,388.04,2.464,0.0338
锡东水厂,2023/5/29,4217446,28.2,8.64,8.78,1.59,0.0476,32.36,376.98,2.47,0.0398
锡东水厂,2023/5/30,5017976,27.86,8.548,7.084,1.42,0.0498,38.2,377.9,2.572,0.0402
锡东水厂,2023/5/31,5772296,27.08,8.396,6.3,1.128,0.0512,41.86,383.28,2.49,0.0504
锡东水厂,2023/6/1,5421843.333,26.4,8.306666667,5.996666667,1.136666667,0.051,42.2,384.3333333,2.5,0.052666667
锡东水厂,2023/6/2,7235150,27.6,8.72,7.57,1.24,0.053,49.9,377.9,2.6,0.025
锡东水厂,2023/6/3,10132450,27.3,8.67,7.64,1.19,0.064,55.9,386.8,3.23,0.025
锡东水厂,2023/6/4,11031210,25.64,8.54,7.158,1.21,0.0662,61.82,387.82,3.062,0.025
锡东水厂,2023/6/5,11687598.33,24.01666667,8.463333333,7.121666667,1.276666667,0.068333333,68.4,385.1833333,3.098333333,0.026
锡东水厂,2023/6/6,9621935,23.18333333,8.33,7.325,1.326666667,0.06,58.95,388.1333333,2.745,0.025166667
锡东水厂,2023/6/7,11765373.33,23.86666667,8.383333333,7.473333333,1.16,0.069166667,71.76666667,386.6833333,3.091666667,0.025
锡东水厂,2023/6/8,13611000,25.74,8.472,7.742,1.11,0.064,77,385.64,3.164,0.025
锡东水厂,2023/6/9,14866618,27.16,8.518,7.704,1.026,0.0676,68.82,385.18,3.114,0.025
锡东水厂,2023/6/10,10691643.33,28.9,8.623333333,7.676666667,0.866666667,0.064166667,45.25,386.45,3.203333333,0.025
锡东水厂,2023/6/11,9146796.667,28.46666667,8.393333333,6.161666667,0.573333333,0.0685,49.13333333,399.8333333,3.076666667,0.025
锡东水厂,2023/6/12,7517026.667,27.9,8.478333333,6.32,0.736666667,0.065666667,44.75,406.6333333,3.051666667,0.025
锡东水厂,2023/6/13,6338948.333,27.46666667,8.34,5.671666667,0.765,0.0685,52.23333333,402.5833333,3.066666667,0.025
锡东水厂,2023/6/14,7746543.333,27.5,8.26,5.73,0.765,0.070166667,59.65,405,3.068333333,0.025
锡东水厂,2023/6/15,7967766.667,27.26666667,8.083333333,5.22,0.82,0.077666667,65.9,409,3.11,0.025333333
锡东水厂,2023/6/16,6705345,27.6,8.205,5.665,0.8025,0.07775,67.025,419.15,3.185,0.025
锡东水厂,2023/6/19,7665520,25.38,8.006,6.374,0.856,0.0726,60.72,402.12,2.988,0.0448
锡东水厂,2023/6/20,9926714,26.14,8.128,6.86,0.864,0.0738,60.1,395.6,2.924,0.0424
锡东水厂,2023/6/21,11533983.33,27.3,8.258333333,7.013333333,0.835,0.065666667,59.45,399.4166667,2.938333333,0.035
锡东水厂,2023/6/22,8651148,28.04,8.41,6.998,0.732,0.0578,57.7,398.76,2.89,0.025
锡东水厂,2023/6/25,8603468,25.72,8.044,6.048,0.854,0.068,91.9,400.68,2.954,0.0464
锡东水厂,2023/6/26,10615500,26.15,8.065,6.488333333,0.958333333,0.073,93.86666667,401,3.031666667,0.031833333
锡东水厂,2023/6/27,15277830,26.95,8.22,7.216666667,0.885,0.063333333,62.83333333,393.9666667,2.845,0.026
锡东水厂,2023/6/28,12412891.67,28.06666667,8.39,7.55,0.96,0.0624,55.76666667,398.8833333,2.976666667,0.025
锡东水厂,2023/6/29,11034961.67,29.51666667,8.43,7.49,0.773333333,0.053833333,40.21666667,414.2666667,2.96,0.025
锡东水厂,2023/6/30,10280353.33,29.46666667,8.23,6.64,0.75,0.0495,38.28333333,428.7166667,2.698333333,0.044166667
锡东水厂,2023/7/1,7065453.333,29.08333333,8.23,6.92,0.74,0.042166667,32.95,445.1833333,2.595,0.048833333
锡东水厂,2023/7/2,6625230,30.25,8.371666667,7.081666667,0.713333333,0.038333333,35.18333333,443.1166667,2.633333333,0.028666667
锡东水厂,2023/7/3,4373065,30.26666667,8.126666667,6.208333333,0.805,0.040333333,44.41666667,456.0166667,2.618333333,0.034166667
锡东水厂,2023/7/4,2405390,31.21666667,8.011666667,6.111666667,0.83,0.037166667,39.76666667,472.9166667,2.48,0.041166667
锡东水厂,2023/7/5,2319730,30.98333333,7.97,5.96,0.921666667,0.042,53.05,474.5833333,2.575,0.057166667
锡东水厂,2023/7/6,3063488,31.12,8.03,6.032,0.866,0.0412,49.44,484.76,2.566,0.0416
锡东水厂,2023/7/7,2418662.5,31.375,7.9,5.455,0.91,0.04675,47.675,483.025,2.5525,0.061
锡东水厂,2023/7/8,1944218,30.58,7.81,5.6,1.022,0.0452,58.22,470.74,2.492,0.091
锡东水厂,2023/7/9,1941126,30.44,7.826,5.77,1.038,0.0448,56.22,469.2,2.422,0.0966
锡东水厂,2023/7/10,2165676,29.92,7.84,6.184,1.006,0.0412,56.62,464.96,2.33,0.0752
锡东水厂,2023/7/11,2614660,29.84,7.836,6.134,0.906,0.0368,42.24,461.2,2.2,0.0634
锡东水厂,2023/7/12,3781774,31.84,8.322,7.882,0.77,0.0306,26.06,460.66,2.156,0.029
锡东水厂,2023/7/13,3656178,32.32,8.504,7.344,0.702,0.0282,26.12,462.88,2.12,0.0252
锡东水厂,2023/7/14,3205344,32.44,8.292,6.51,0.804,0.0328,31.08,468.82,2.238,0.033
锡东水厂,2023/7/15,3756784,32.14,8.21,6.364,0.876,0.0352,36.86,476.8,2.36,0.027
锡东水厂,2023/7/16,3573214,31.18,8.296,6.532,0.83,0.0322,33.12,475.9,2.352,0.0422
锡东水厂,2023/7/17,4108250,30.8,8.35,6.822,0.822,0.0298,32,474.96,2.32,0.0324
锡东水厂,2023/7/18,3823586,30.6,8.368,6.838,0.802,0.0288,34.36,472.22,2.314,0.0312
锡东水厂,2023/7/19,4207530,30.68,8.412,6.772,0.776,0.0294,38.18,472.1,2.326,0.0306
锡东水厂,2023/7/20,3914344,29.98,8.204,6.432,0.846,0.0368,51.3,466.92,2.352,0.0456
锡东水厂,2023/7/21,3471184,30.14,8.128,6.62,0.834,0.0332,42.9,452.86,2.264,0.0444
锡东水厂,2023/7/22,3640808,30.06,7.996,6.462,0.908,0.036,55.52,447.66,2.268,0.041
锡东水厂,2023/7/23,3386906,30.08,8.05,6.604,0.838,0.0344,44.3,441.94,2.182,0.0358
锡东水厂,2023/7/24,3446498,31.18,8.208,7,0.83,0.031,39.68,441.94,2.27,0.0286
锡东水厂,2023/7/25,4741640,31.7,8.368,7.02,0.752,0.0328,35.64,441.16,2.232,0.0252
锡东水厂,2023/7/26,3279705,31.475,8.24,6.6075,0.74,0.0335,44.475,445.175,2.275,0.03325
锡东水厂,2023/7/27,3371596,30.68,8.31,6.858,0.738,0.0338,40.98,450.08,2.218,0.0276
锡东水厂,2023/7/28,3912210,29.5,8.236,6.862,0.838,0.0362,51.28,449.92,2.392,0.025
锡东水厂,2023/7/29,3833276,28.62,8.092,6.96,1.106,0.0444,97.56,438.28,2.782,0.027
锡东水厂,2023/7/30,3967500,28.4,8.052,7.03,1.148,0.046,94.44,449.06,2.752,0.0292
锡东水厂,2023/7/31,3499982,29.1,8.088,7.144,1.116,0.0464,85.36,451.06,2.59,0.025
锡东水厂,2023/8/1,4614270,29.62,8.226,7.376,0.964,0.0388,61.46,450.8,2.362,0.025
锡东水厂,2023/8/2,5873418,30,8.498,7.892,0.776,0.0322,43.7,448.7,2.368,0.025
锡东水厂,2023/8/3,6096460,30.54,8.714,7.836,0.66,0.0318,38.52,448.22,2.47,0.025
锡东水厂,2023/8/4,4201910,30.8,8.668,7.232,0.566,0.0308,33.3,446.12,2.362,0.0294
锡东水厂,2023/8/5,3056720,31.12,8.682,7.196,0.504,0.0298,28.12,446.9,2.356,0.0292
锡东水厂,2023/8/6,4545208,31.78,8.7,7.27,0.562,0.0434,27.8,451.2,2.568,0.026
锡东水厂,2023/8/7,4315960,31.92,8.68,7,0.642,0.0396,36.58,453.54,2.644,0.0316
锡东水厂,2023/8/8,5290920,31.14,8.698,7.168,0.586,0.0382,32.26,453.88,2.714,0.025
锡东水厂,2023/8/9,4803860,30.65,8.715,7.1825,0.545,0.039,33.05,451.25,2.6175,0.025
锡东水厂,2023/8/10,4025452,30.96,8.792,7.172,0.484,0.043,27.5,449.76,2.71,0.025
锡东水厂,2023/8/11,2390028.333,31.71666667,8.87,7.731666667,0.463333333,0.0415,22.33333333,450.0333333,2.683333333,0.025
锡东水厂,2023/8/12,2608793.333,32.45,8.851666667,7.636666667,0.44,0.041166667,20.71666667,449.5166667,2.64,0.025
锡东水厂,2023/8/13,2722528,33.04,8.848,7.322,0.426,0.0402,22.7,449.6,2.602,0.025
锡东水厂,2023/8/14,3056650,32.78,8.754,6.69,0.44,0.0412,23.34,451.28,2.578,0.025
锡东水厂,2023/8/15,3178024,32.08,8.72,6.6,0.452,0.044,25.04,453.14,2.516,0.0258
锡东水厂,2023/8/16,3406865,31.86666667,8.706666667,6.688333333,0.46,0.0425,27.93333333,456.8166667,2.571666667,0.025833333
锡东水厂,2023/8/17,3521223.333,31.58333333,8.65,6.501666667,0.443333333,0.039,27.21666667,458.6333333,2.56,0.025666667
锡东水厂,2023/8/18,3299898.333,30.38333333,8.6,6.535,0.435,0.038833333,26.46666667,457.8833333,2.513333333,0.0295
锡东水厂,2023/8/19,5227260,30.1,8.755,7.36,0.458333333,0.042166667,27.61666667,454.3666667,2.6875,0.025
锡东水厂,2023/8/20,4958316.667,30.18333333,8.905,7.53,0.508333333,0.055166667,25.86666667,453.9,2.998333333,0.025
锡东水厂,2023/8/21,4923253.333,30.3,8.833333333,6.92,0.49,0.048,26.83333333,454.1333333,2.813333333,0.025
锡东水厂,2023/8/22,5139770,30.8,8.72,6.65,0.56,0.054,33.5,455.2,3.03,0.025
锡东水厂,2023/8/23,4793713.333,30.5,8.783333333,7.11,0.513333333,0.051,30.93333333,455.6,2.96,0.025
锡东水厂,2023/8/24,4471961.667,30.45,8.84,7.663333333,0.486666667,0.049166667,27.96666667,456.3833333,3.038333333,0.025
锡东水厂,2023/8/25,4276418.333,30.85,8.886666667,7.915,0.436666667,0.042833333,25.23333333,455.4333333,3.016666667,0.025
锡东水厂,2023/8/26,4371443.333,30.23333333,8.843333333,7.4,0.516666667,0.045166667,26.18333333,453.7,2.976666667,0.025
锡东水厂,2023/8/27,7484341.667,30,8.923333333,7.296666667,0.646666667,0.0495,28.03333333,449.1,3.076666667,0.025
锡东水厂,2023/8/28,8295981.667,29.36666667,8.741666667,6.6,0.721666667,0.0555,47.4,455.2333333,3.103333333,0.025
锡东水厂,2023/8/29,8295636.667,27.73333333,8.606666667,6.438333333,0.69,0.054833333,39.35,455,3.091666667,0.026
锡东水厂,2023/8/30,7491361.667,26.56666667,8.538333333,6.881666667,0.618333333,0.049333333,33.85,453.3333333,2.946666667,0.0295
锡东水厂,2023/8/31,7787745,25.86666667,8.565,7.675,0.63,0.049666667,35.48333333,450.4666667,3.028333333,0.034666667
锡东水厂,2023/9/1,9212338,26.28,8.918,8.892,0.636,0.0482,34.3,448.9,3.318,0.025
锡东水厂,2023/9/2,8132848,26.62,8.998,8.634,0.628,0.0504,32.78,449.22,3.274,0.025
锡东水厂,2023/9/3,7304856,27.22,8.93,7.784,0.588,0.049,29.08,449.78,3.182,0.025
锡东水厂,2023/9/4,6216797.5,27.7,8.805,7.0775,0.5725,0.04875,29.325,451.85,3.0625,0.02675
锡东水厂,2023/9/5,5759098,28.12,8.718,6.988,0.548,0.0464,29.26,454.14,3.064,0.0254
锡东水厂,2023/9/6,4745476,28.66,8.77,7.386,0.544,0.0472,26.1,453.78,3.12,0.0276
锡东水厂,2023/9/7,4879452.5,29,8.86,7.9,0.5525,0.049,25.85,453.325,3.285,0.025
锡东水厂,2023/9/8,3707900,29.08,8.776,7.706,0.494,0.0442,23.82,456.1,3.024,0.025
锡东水厂,2023/9/9,3714502,29.2,8.838,7.722,0.5,0.0432,21.62,457.16,2.824,0.025
锡东水厂,2023/9/10,4259192,29.02,8.952,7.838,0.446,0.0374,21.46,458.94,2.712,0.025
锡东水厂,2023/9/11,4033828,29.34,8.952,7.786,0.472,0.0386,22.58,458.94,2.748,0.025
锡东水厂,2023/9/12,7065758,28.74,8.786,6.896,0.516,0.0408,24.86,459.1,2.806,0.025
锡东水厂,2023/9/13,8229310,27.48,8.594,6.528,0.522,0.0446,28.12,449.76,2.758,0.025
锡东水厂,2023/9/14,6850922,26.34,8.442,6.732,0.516,0.0414,27,443.32,2.668,0.0324
锡东水厂,2023/9/15,5467710,25.82,8.21,6.674,0.496,0.0366,26.18,435.1,2.546,0.0392
锡东水厂,2023/9/16,6146636.667,25.96666667,8.496666667,8.19,0.45,0.033333333,23.26666667,429.7,2.64,0.025333333
锡东水厂,2023/9/17,5328858,26.74,8.624,8.316,0.45,0.033,23.94,428.46,2.656,0.025
锡东水厂,2023/9/18,4562288,28.08,8.706,8.676,0.414,0.0294,20.86,424.5,2.678,0.025
锡东水厂,2023/9/19,3275234,29.2,8.74,8.198,0.406,0.032,17.96,425.4,2.83,0.025
锡东水厂,2023/9/20,4283750,29,8.57,7.07,0.53,0.038,32.7,426.6,2.96,0.025
锡东水厂,2023/10/8,4534146.667,20.56666667,8.406666667,8.713333333,0.586666667,0.047666667,22.93333333,398.3666667,3.223333333,0.025
锡东水厂,2023/10/9,4753670,20.4,8.36,8.54,0.56,0.047,21.3,398.9,3.27,0.025
锡东水厂,2023/10/10,4523903.333,20.53333333,8.383333333,8.646666667,0.58,0.048666667,21,398.2,3.23,0.025
锡东水厂,2023/10/13,2277942,21.26,8.472,8.696,0.548,0.0426,19.96,396.78,3.268,0.025
锡东水厂,2023/10/14,3444988.333,21.13333333,8.545,8.72,0.525,0.0435,17.45,404.2166667,3.156666667,0.025
锡东水厂,2023/10/15,3905882,21.3,8.554,9.015,0.536,0.0472,21.44,407.6,3.236,0.025
锡东水厂,2023/10/16,2392640,21.91666667,8.543333333,8.558333333,0.57,0.046666667,23.15,407.2,3.183333333,0.025
锡东水厂,2023/10/17,1974043.333,22.28333333,8.536666667,8.585,0.543333333,0.0435,22.08333333,400.5333333,3.228333333,0.025
锡东水厂,2023/10/18,3079936,22.46,8.502,8.438,0.554,0.0452,22.48,399,3.24,0.025
锡东水厂,2023/10/19,2319343.333,22.83333333,8.466666667,8.283333333,0.558333333,0.044166667,23.16666667,398.8333333,3.265,0.025
锡东水厂,2023/10/20,3760752,21.94,8.418,8.254,0.582,0.0438,27.38,401.22,3.3925,0.025
锡东水厂,2023/10/21,4104262,20.5,8.464,8.59,0.57,0.0464,25.26,402.38,3.363333333,0.025
锡东水厂,2023/10/22,3517452,20.44,8.452,8.626,0.54,0.0422,22.46,402.8,3.308,0.025
锡东水厂,2023/10/23,2304788,20.7,8.36,8.51,0.518,0.039,21.14,402.52,3.18,0.025
锡东水厂,2023/10/24,1692676,21.54,8.402,8.478,0.512,0.0408,19.58,404.92,3.09,0.025
锡东水厂,2023/10/25,581557.5,22,8.3775,8.27,0.5075,0.04325,21.125,406.375,3.0875,0.025
锡东水厂,2023/10/26,1070040,22.58,8.398,8.234,0.504,0.0414,20.16,406.74,3.1,0.025
锡东水厂,2023/10/27,2064768,22.6,8.39,8.158,0.508,0.0412,20.36,407.44,3.126,0.025
锡东水厂,2023/10/28,2149146,21.88,8.442,8.274,0.498,0.0402,20.18,407.74,3.158,0.025
锡东水厂,2023/10/29,2317634,21.46,8.5,8.396,0.494,0.0412,20.56,408.1,3.184,0.025
锡东水厂,2023/10/30,2024266.667,21.23333333,8.416666667,8.133333333,0.5,0.042,22,409.2,3.176666667,0.025
锡东水厂,2023/10/31,1333250,22.23333333,8.55,8.51,0.49,0.041333333,20.63333333,409.3,3.253333333,0.025
锡东水厂,2023/11/1,2375920,21.9,8.48,8.19,0.48,0.041,21.2,410.5,3.31,0.025
