Station,Date,Cell,Temp,pH,DO,TN,TP,Turbidity,EC,CODMn,NH3N,Temp_lag3,Temp_lag7,Temp_lag12,Temp_lag18,Temp_lag24,Temp_lag30,pH_lag3,pH_lag7,pH_lag12,pH_lag18,pH_lag24,pH_lag30,DO_lag3,DO_lag7,DO_lag12,DO_lag18,DO_lag24,DO_lag30,TN_lag3,TN_lag7,TN_lag12,TN_lag18,TN_lag24,TN_lag30,TP_lag3,TP_lag7,TP_lag12,TP_lag18,TP_lag24,TP_lag30,Turbidity_lag3,Turbidity_lag7,Turbidity_lag12,Turbidity_lag18,Turbidity_lag24,Turbidity_lag30,EC_lag3,EC_lag7,EC_lag12,EC_lag18,EC_lag24,EC_lag30,CODMn_lag3,CODMn_lag7,CODMn_lag12,CODMn_lag18,CODMn_lag24,CODMn_lag30,NH3N_lag3,NH3N_lag7,NH3N_lag12,NH3N_lag18,NH3N_lag24,NH3N_lag30,y
锡东水厂,2023/3/10,1726868,17.92,8.59,9.732,1.31,0.0304,17.12,460.76,2.034,0.025,15.1,12.7,9.95,11.78,9.04,10.26,8.685,8.7775,8.75,8.54,8.3,8.296,10.52,10.8025,11.11166667,10.862,10.932,10.718,1.315,1.4525,1.38,1.616,1.72,1.8,0.029,0.042,0.055666667,0.0628,0.0726,0.0836,14.6,20.775,19.68333333,23.44,24.84,26.8,429.6,415.35,410.4,412.58,403.42,407.52,1.72,1.9725,2.123333333,1.92,1.66,1.638,0.025,0.025,0.025,0.029,0.0306,0.025,14.3618205
锡东水厂,2023/3/11,2424366,18.18,8.694,10.16,1.444,0.035,21.42,456.88,2.122,0.025,16.1,13.1,10.36,11.1,8.8,10.25,8.634,8.72,8.716,8.306,8.404,8.2075,10.33,10.522,11.186,10.596,11.26,10.5475,1.318,1.326,1.338,1.792,1.602,1.8,0.0292,0.0328,0.0546,0.077,0.0628,0.08825,16.68,17.88,17.56,25.74,22.18,29.15,445.52,404.06,410,418.88,401.66,407.175,1.91,1.784,2.098,1.764,1.726,1.5675,0.025,0.025,0.025,0.0306,0.025,0.02625,14.70108102
锡东水厂,2023/3/12,4147130,16.84,8.694,10.148,1.402,0.035,26.52,464.26,2.136,0.025,16.84,13.9,11.32,10.61666667,8.6,9.92,8.638,8.722,8.614,8.248333333,8.464,8.23,10.008,10.686,10.838,10.57833333,11.518,10.666,1.39,1.298,1.592,1.803333333,1.612,1.628,0.0324,0.0306,0.0488,0.076333333,0.0624,0.0686,18.68,16.2,21.06,23.66666667,22.06,24.5,444.58,403.78,422.64,420.05,401.78,408.98,1.94,1.708,1.9,1.671666667,1.774,1.65,0.025,0.025,0.025,0.042333333,0.025,0.0252,15.23792733
锡东水厂,2023/3/13,7911638,15.58,8.596,9.882,1.346,0.0318,26.62,490.5,2.266,0.025,17.92,14.6,12.375,10.33333333,9.58,10.02,8.59,8.7925,8.58,8.248333333,8.416,8.146,9.732,10.71,10.8875,10.54166667,11.084,10.554,1.31,1.315,1.855,1.795,1.656,1.794,0.0304,0.03275,0.048,0.0725,0.0678,0.0864,17.12,16.65,22.1,21.38333333,23.8,25.6,460.76,409.675,440.25,421.9166667,409.3,409.18,2.034,1.745,1.8,1.626666667,1.832,1.556,0.025,0.025,0.025,0.038666667,0.0304,0.035,15.88384552
锡东水厂,2023/3/14,7342025,15.325,8.5775,9.83,1.4575,0.03325,35.3,435.875,1.935,0.025,18.18,15.1,12.56,9.816666667,11.12,11.02,8.694,8.685,8.692,8.386666667,8.188,8.162,10.16,10.52,10.958,10.765,10.328,10.356,1.444,1.315,1.736,1.745,1.934,1.814,0.035,0.029,0.0452,0.067833333,0.0842,0.0886,21.42,14.6,22.38,19.83333333,25.7,27.4,456.88,429.6,434.42,420.8666667,434.42,409.34,2.122,1.72,1.928,1.695,1.778,1.626,0.025,0.025,0.025,0.029333333,0.0934,0.0472,15.80912538
锡东水厂,2023/3/15,3577298,15.78,8.63,9.95,1.384,0.0342,28.96,438.12,1.858,0.025,16.84,16.1,12.7,9.733333333,12,10.125,8.694,8.634,8.7775,8.713333333,8.348,8.205,10.148,10.33,10.8025,11.175,10.51,10.43,1.402,1.318,1.4525,1.41,1.776,1.84,0.035,0.0292,0.042,0.057666667,0.075,0.08525,26.52,16.68,20.775,18.45,25.88,31.475,464.26,445.52,415.35,409.9833333,420.42,405.725,2.136,1.91,1.9725,2.093333333,1.854,1.6175,0.025,0.025,0.025,0.025,0.0518,0.05325,15.0901186
锡东水厂,2023/3/16,5228670,14.475,8.64,9.8825,1.38,0.04175,39.075,444.95,2.14,0.025,15.58,16.84,13.1,9.95,11.78,9.04,8.596,8.638,8.72,8.75,8.54,8.3,9.882,10.008,10.522,11.11166667,10.862,10.932,1.346,1.39,1.326,1.38,1.616,1.72,0.0318,0.0324,0.0328,0.055666667,0.0628,0.0726,26.62,18.68,17.88,19.68333333,23.44,24.84,490.5,444.58,404.06,410.4,412.58,403.42,2.266,1.94,1.784,2.123333333,1.92,1.66,0.025,0.025,0.025,0.025,0.029,0.0306,15.46966769
锡东水厂,2023/3/17,5334190,12.64,8.708,10.022,1.19,0.043,30.68,451.6,2.404,0.025,15.325,17.92,13.9,10.36,11.1,8.8,8.5775,8.59,8.722,8.716,8.306,8.404,9.83,9.732,10.686,11.186,10.596,11.26,1.4575,1.31,1.298,1.338,1.792,1.602,0.03325,0.0304,0.0306,0.0546,0.077,0.0628,35.3,17.12,16.2,17.56,25.74,22.18,435.875,460.76,403.78,410,418.88,401.66,1.935,2.034,1.708,2.098,1.764,1.726,0.025,0.025,0.025,0.025,0.0306,0.025,15.48964779
锡东水厂,2023/3/18,6705000,12.26,8.522,10.506,1.31,0.0456,25.68,466.44,2.418,0.025,15.78,18.18,14.6,11.32,10.61666667,8.6,8.63,8.694,8.7925,8.614,8.248333333,8.464,9.95,10.16,10.71,10.838,10.57833333,11.518,1.384,1.444,1.315,1.592,1.803333333,1.612,0.0342,0.035,0.03275,0.0488,0.076333333,0.0624,28.96,21.42,16.65,21.06,23.66666667,22.06,438.12,456.88,409.675,422.64,420.05,401.78,1.858,2.122,1.745,1.9,1.671666667,1.774,0.025,0.025,0.025,0.025,0.042333333,0.025,15.71836422
锡东水厂,2023/3/19,7794172.5,12.65,8.5075,10.5975,1.3275,0.04025,28.975,453.175,2.15,0.025,14.475,16.84,15.1,12.375,10.33333333,9.58,8.64,8.694,8.685,8.58,8.248333333,8.416,9.8825,10.148,10.52,10.8875,10.54166667,11.084,1.38,1.402,1.315,1.855,1.795,1.656,0.04175,0.035,0.029,0.048,0.0725,0.0678,39.075,26.52,14.6,22.1,21.38333333,23.8,444.95,464.26,429.6,440.25,421.9166667,409.3,2.14,2.136,1.72,1.8,1.626666667,1.832,0.025,0.025,0.025,0.025,0.038666667,0.0304,15.86888703
锡东水厂,2023/3/20,12034458,12.7,8.562,10.604,1.254,0.0388,26.74,454.94,2.132,0.025,12.64,15.58,16.1,12.56,9.816666667,11.12,8.708,8.596,8.634,8.692,8.386666667,8.188,10.022,9.882,10.33,10.958,10.765,10.328,1.19,1.346,1.318,1.736,1.745,1.934,0.043,0.0318,0.0292,0.0452,0.067833333,0.0842,30.68,26.62,16.68,22.38,19.83333333,25.7,451.6,490.5,445.52,434.42,420.8666667,434.42,2.404,2.266,1.91,1.928,1.695,1.778,0.025,0.025,0.025,0.025,0.029333333,0.0934,16.30328468
锡东水厂,2023/3/21,9415642,13.16,8.788,10.69,1.074,0.0368,17.88,444.46,2.156,0.025,12.26,15.325,16.84,12.7,9.733333333,12,8.522,8.5775,8.638,8.7775,8.713333333,8.348,10.506,9.83,10.008,10.8025,11.175,10.51,1.31,1.4575,1.39,1.4525,1.41,1.776,0.0456,0.03325,0.0324,0.042,0.057666667,0.075,25.68,35.3,18.68,20.775,18.45,25.88,466.44,435.875,444.58,415.35,409.9833333,420.42,2.418,1.935,1.94,1.9725,2.093333333,1.854,0.025,0.025,0.025,0.025,0.025,0.0518,16.05788301
锡东水厂,2023/3/22,4539152.5,13.6,8.8775,10.5525,0.9625,0.03825,16.35,435.5,2.195,0.0255,12.65,15.78,17.92,13.1,9.95,11.78,8.5075,8.63,8.59,8.72,8.75,8.54,10.5975,9.95,9.732,10.522,11.11166667,10.862,1.3275,1.384,1.31,1.326,1.38,1.616,0.04025,0.0342,0.0304,0.0328,0.055666667,0.0628,28.975,28.96,17.12,17.88,19.68333333,23.44,453.175,438.12,460.76,404.06,410.4,412.58,2.15,1.858,2.034,1.784,2.123333333,1.92,0.025,0.025,0.025,0.025,0.025,0.029,15.3282511
锡东水厂,2023/3/23,4557604,13.7,8.86,10.386,1.076,0.0362,21.68,429.42,2.11,0.025,12.7,14.475,18.18,13.9,10.36,11.1,8.562,8.64,8.694,8.722,8.716,8.306,10.604,9.8825,10.16,10.686,11.186,10.596,1.254,1.38,1.444,1.298,1.338,1.792,0.0388,0.04175,0.035,0.0306,0.0546,0.077,26.74,39.075,21.42,16.2,17.56,25.74,454.94,444.95,456.88,403.78,410,418.88,2.132,2.14,2.122,1.708,2.098,1.764,0.025,0.025,0.025,0.025,0.025,0.0306,15.33230782
锡东水厂,2023/3/24,5163346,12.48,8.842,10.5,1.108,0.0398,22.02,433.5,2.264,0.025,13.16,12.64,16.84,14.6,11.32,10.61666667,8.788,8.708,8.694,8.7925,8.614,8.248333333,10.69,10.022,10.148,10.71,10.838,10.57833333,1.074,1.19,1.402,1.315,1.592,1.803333333,0.0368,0.043,0.035,0.03275,0.0488,0.076333333,17.88,30.68,26.52,16.65,21.06,23.66666667,444.46,451.6,464.26,409.675,422.64,420.05,2.156,2.404,2.136,1.745,1.9,1.671666667,0.025,0.025,0.025,0.025,0.025,0.042333333,15.45709557
锡东水厂,2023/3/25,5492912,11.54,8.694,10.86,1.132,0.0398,19.3,450.98,2.316,0.025,13.6,12.26,15.58,15.1,12.375,10.33333333,8.8775,8.522,8.596,8.685,8.58,8.248333333,10.5525,10.506,9.882,10.52,10.8875,10.54166667,0.9625,1.31,1.346,1.315,1.855,1.795,0.03825,0.0456,0.0318,0.029,0.048,0.0725,16.35,25.68,26.62,14.6,22.1,21.38333333,435.5,466.44,490.5,429.6,440.25,421.9166667,2.195,2.418,2.266,1.72,1.8,1.626666667,0.0255,0.025,0.025,0.025,0.025,0.038666667,15.51896927
锡东水厂,2023/3/26,4279574,12.06,8.65,11.142,1.14,0.0352,18.18,461.4,2.33,0.025,13.7,12.65,15.325,16.1,12.56,9.816666667,8.86,8.5075,8.5775,8.634,8.692,8.386666667,10.386,10.5975,9.83,10.33,10.958,10.765,1.076,1.3275,1.4575,1.318,1.736,1.745,0.0362,0.04025,0.03325,0.0292,0.0452,0.067833333,21.68,28.975,35.3,16.68,22.38,19.83333333,429.42,453.175,435.875,445.52,434.42,420.8666667,2.11,2.15,1.935,1.91,1.928,1.695,0.025,0.025,0.025,0.025,0.025,0.029333333,15.26936426
锡东水厂,2023/3/27,4325552,13.3,8.674,11.154,1.11,0.031,22.12,447.68,2.284,0.025,12.48,12.7,15.78,16.84,12.7,9.733333333,8.842,8.562,8.63,8.638,8.7775,8.713333333,10.5,10.604,9.95,10.008,10.8025,11.175,1.108,1.254,1.384,1.39,1.4525,1.41,0.0398,0.0388,0.0342,0.0324,0.042,0.057666667,22.02,26.74,28.96,18.68,20.775,18.45,433.5,454.94,438.12,444.58,415.35,409.9833333,2.264,2.132,1.858,1.94,1.9725,2.093333333,0.025,0.025,0.025,0.025,0.025,0.025,15.28005055
锡东水厂,2023/3/28,3429760,14.2,8.704,10.986,1.09,0.0322,23.2,442.36,2.262,0.025,11.54,13.16,14.475,17.92,13.1,9.95,8.694,8.788,8.64,8.59,8.72,8.75,10.86,10.69,9.8825,9.732,10.522,11.11166667,1.132,1.074,1.38,1.31,1.326,1.38,0.0398,0.0368,0.04175,0.0304,0.0328,0.055666667,19.3,17.88,39.075,17.12,17.88,19.68333333,450.98,444.46,444.95,460.76,404.06,410.4,2.316,2.156,2.14,2.034,1.784,2.123333333,0.025,0.025,0.025,0.025,0.025,0.025,15.04800114
锡东水厂,2023/3/29,3993088,14.58,8.606,10.264,1.13,0.0312,30.54,452.12,2.284,0.025,12.06,13.6,12.64,18.18,13.9,10.36,8.65,8.8775,8.708,8.694,8.722,8.716,11.142,10.5525,10.022,10.16,10.686,11.186,1.14,0.9625,1.19,1.444,1.298,1.338,0.0352,0.03825,0.043,0.035,0.0306,0.0546,18.18,16.35,30.68,21.42,16.2,17.56,461.4,435.5,451.6,456.88,403.78,410,2.33,2.195,2.404,2.122,1.708,2.098,0.025,0.0255,0.025,0.025,0.025,0.025,15.20007567
锡东水厂,2023/3/30,4681934,14.66,8.578,9.986,1.08,0.031,26.56,452.78,2.292,0.025,13.3,13.7,12.26,16.84,14.6,11.32,8.674,8.86,8.522,8.694,8.7925,8.614,11.154,10.386,10.506,10.148,10.71,10.838,1.11,1.076,1.31,1.402,1.315,1.592,0.031,0.0362,0.0456,0.035,0.03275,0.0488,22.12,21.68,25.68,26.52,16.65,21.06,447.68,429.42,466.44,464.26,409.675,422.64,2.284,2.11,2.418,2.136,1.745,1.9,0.025,0.025,0.025,0.025,0.025,0.025,15.35922204
锡东水厂,2023/3/31,5636228,14.96,8.944,10.892,0.84,0.0336,21.62,437.12,2.558,0.025,14.2,12.48,12.65,15.58,15.1,12.375,8.704,8.842,8.5075,8.596,8.685,8.58,10.986,10.5,10.5975,9.882,10.52,10.8875,1.09,1.108,1.3275,1.346,1.315,1.855,0.0322,0.0398,0.04025,0.0318,0.029,0.048,23.2,22.02,28.975,26.62,14.6,22.1,442.36,433.5,453.175,490.5,429.6,440.25,2.262,2.264,2.15,2.266,1.72,1.8,0.025,0.025,0.025,0.025,0.025,0.025,15.54472578
锡东水厂,2023/4/1,4118025,15.66666667,8.853333333,11.08166667,1.155,0.034833333,19.18333333,439.05,2.33,0.025,14.58,11.54,12.7,15.325,16.1,12.56,8.606,8.694,8.562,8.5775,8.634,8.692,10.264,10.86,10.604,9.83,10.33,10.958,1.13,1.132,1.254,1.4575,1.318,1.736,0.0312,0.0398,0.0388,0.03325,0.0292,0.0452,30.54,19.3,26.74,35.3,16.68,22.38,452.12,450.98,454.94,435.875,445.52,434.42,2.284,2.316,2.132,1.935,1.91,1.928,0.025,0.025,0.025,0.025,0.025,0.025,15.23088448
锡东水厂,2023/4/2,3625310,16.85,8.793333333,10.96833333,1.14,0.031333333,18.36666667,439.2833333,2.175,0.025,14.66,12.06,13.16,15.78,16.84,12.7,8.578,8.65,8.788,8.63,8.638,8.7775,9.986,11.142,10.69,9.95,10.008,10.8025,1.08,1.14,1.074,1.384,1.39,1.4525,0.031,0.0352,0.0368,0.0342,0.0324,0.042,26.56,18.18,17.88,28.96,18.68,20.775,452.78,461.4,444.46,438.12,444.58,415.35,2.292,2.33,2.156,1.858,1.94,1.9725,0.025,0.025,0.025,0.025,0.025,0.025,15.10345064
锡东水厂,2023/4/3,3594815,16.86666667,8.585,9.523333333,1.291666667,0.038333333,47.63333333,440.0833333,2.363333333,0.025,14.96,13.3,13.6,14.475,17.92,13.1,8.944,8.674,8.8775,8.64,8.59,8.72,10.892,11.154,10.5525,9.8825,9.732,10.522,0.84,1.11,0.9625,1.38,1.31,1.326,0.0336,0.031,0.03825,0.04175,0.0304,0.0328,21.62,22.12,16.35,39.075,17.12,17.88,437.12,447.68,435.5,444.95,460.76,404.06,2.558,2.284,2.195,2.14,2.034,1.784,0.025,0.025,0.0255,0.025,0.025,0.025,15.09500337
锡东水厂,2023/4/4,4620595,16.75,8.326666667,8.851666667,1.505,0.053166667,89.45,434.05,2.873333333,0.031833333,15.66666667,14.2,13.7,12.64,18.18,13.9,8.853333333,8.704,8.86,8.708,8.694,8.722,11.08166667,10.986,10.386,10.022,10.16,10.686,1.155,1.09,1.076,1.19,1.444,1.298,0.034833333,0.0322,0.0362,0.043,0.035,0.0306,19.18333333,23.2,21.68,30.68,21.42,16.2,439.05,442.36,429.42,451.6,456.88,403.78,2.33,2.262,2.11,2.404,2.122,1.708,0.025,0.025,0.025,0.025,0.025,0.025,15.34603426
锡东水厂,2023/4/5,3716638.333,16.25,8.208333333,8.978333333,1.641666667,0.054166667,100.4333333,441.8166667,2.841666667,0.030833333,16.85,14.58,12.48,12.26,16.84,14.6,8.793333333,8.606,8.842,8.522,8.694,8.7925,10.96833333,10.264,10.5,10.506,10.148,10.71,1.14,1.13,1.108,1.31,1.402,1.315,0.031333333,0.0312,0.0398,0.0456,0.035,0.03275,18.36666667,30.54,22.02,25.68,26.52,16.65,439.2833333,452.12,433.5,466.44,464.26,409.675,2.175,2.284,2.264,2.418,2.136,1.745,0.025,0.025,0.025,0.025,0.025,0.025,15.12833041
锡东水厂,2023/4/6,2544228,15.18,8.166,9.176,1.632,0.0418,66.18,452,2.256,0.0374,16.86666667,14.66,11.54,12.65,15.58,15.1,8.585,8.578,8.694,8.5075,8.596,8.685,9.523333333,9.986,10.86,10.5975,9.882,10.52,1.291666667,1.08,1.132,1.3275,1.346,1.315,0.038333333,0.031,0.0398,0.04025,0.0318,0.029,47.63333333,26.56,19.3,28.975,26.62,14.6,440.0833333,452.78,450.98,453.175,490.5,429.6,2.363333333,2.292,2.316,2.15,2.266,1.72,0.025,0.025,0.025,0.025,0.025,0.025,14.74933822
锡东水厂,2023/4/7,3307976.667,15.4,8.265,9.513333333,1.39,0.0415,52.8,469.3333333,2.375,0.029833333,16.75,14.96,12.06,12.7,15.325,16.1,8.326666667,8.944,8.65,8.562,8.5775,8.634,8.851666667,10.892,11.142,10.604,9.83,10.33,1.505,0.84,1.14,1.254,1.4575,1.318,0.053166667,0.0336,0.0352,0.0388,0.03325,0.0292,89.45,21.62,18.18,26.74,35.3,16.68,434.05,437.12,461.4,454.94,435.875,445.52,2.873333333,2.558,2.33,2.132,1.935,1.91,0.031833333,0.025,0.025,0.025,0.025,0.025,15.01184758
锡东水厂,2023/4/8,2389788.333,16.1,8.281666667,9.5,1.353333333,0.038166667,42.15,460.2166667,2.185,0.025,16.25,15.66666667,13.3,13.16,15.78,16.84,8.208333333,8.853333333,8.674,8.788,8.63,8.638,8.978333333,11.08166667,11.154,10.69,9.95,10.008,1.641666667,1.155,1.11,1.074,1.384,1.39,0.054166667,0.034833333,0.031,0.0368,0.0342,0.0324,100.4333333,19.18333333,22.12,17.88,28.96,18.68,441.8166667,439.05,447.68,444.46,438.12,444.58,2.841666667,2.33,2.284,2.156,1.858,1.94,0.030833333,0.025,0.025,0.025,0.025,0.025,14.68671577
锡东水厂,2023/4/9,2132981.667,17.05,8.386666667,9.745,1.255,0.034166667,35.78333333,454.5,2.121666667,0.025,15.18,16.85,14.2,13.6,14.475,17.92,8.166,8.793333333,8.704,8.8775,8.64,8.59,9.176,10.96833333,10.986,10.5525,9.8825,9.732,1.632,1.14,1.09,0.9625,1.38,1.31,0.0418,0.031333333,0.0322,0.03825,0.04175,0.0304,66.18,18.36666667,23.2,16.35,39.075,17.12,452,439.2833333,442.36,435.5,444.95,460.76,2.256,2.175,2.262,2.195,2.14,2.034,0.0374,0.025,0.025,0.0255,0.025,0.025,14.57303187
锡东水厂,2023/4/10,2120631.667,18.3,8.56,9.87,1.123333333,0.032666667,31.36666667,461.7666667,2.231666667,0.025,15.4,16.86666667,14.58,13.7,12.64,18.18,8.265,8.585,8.606,8.86,8.708,8.694,9.513333333,9.523333333,10.264,10.386,10.022,10.16,1.39,1.291666667,1.13,1.076,1.19,1.444,0.0415,0.038333333,0.0312,0.0362,0.043,0.035,52.8,47.63333333,30.54,21.68,30.68,21.42,469.3333333,440.0833333,452.12,429.42,451.6,456.88,2.375,2.363333333,2.284,2.11,2.404,2.122,0.029833333,0.025,0.025,0.025,0.025,0.025,14.56722503
锡东水厂,2023/4/11,1203418.333,19.43333333,8.478333333,9.2,1.13,0.0315,30.31666667,459.15,2.121666667,0.025,16.1,16.75,14.66,12.48,12.26,16.84,8.281666667,8.326666667,8.578,8.842,8.522,8.694,9.5,8.851666667,9.986,10.5,10.506,10.148,1.353333333,1.505,1.08,1.108,1.31,1.402,0.038166667,0.053166667,0.031,0.0398,0.0456,0.035,42.15,89.45,26.56,22.02,25.68,26.52,460.2166667,434.05,452.78,433.5,466.44,464.26,2.185,2.873333333,2.292,2.264,2.418,2.136,0.025,0.031833333,0.025,0.025,0.025,0.025,14.00067751
锡东水厂,2023/4/12,1436195,18.83333333,8.463333333,8.851666667,1.141666667,0.033666667,34.45,460.3666667,2.12,0.025,17.05,16.25,14.96,11.54,12.65,15.58,8.386666667,8.208333333,8.944,8.694,8.5075,8.596,9.745,8.978333333,10.892,10.86,10.5975,9.882,1.255,1.641666667,0.84,1.132,1.3275,1.346,0.034166667,0.054166667,0.0336,0.0398,0.04025,0.0318,35.78333333,100.4333333,21.62,19.3,28.975,26.62,454.5,441.8166667,437.12,450.98,453.175,490.5,2.121666667,2.841666667,2.558,2.316,2.15,2.266,0.025,0.030833333,0.025,0.025,0.025,0.025,14.17750851
锡东水厂,2023/4/13,1902885,18.01666667,8.461666667,8.906666667,1.116666667,0.034166667,37.86666667,460.7333333,2.153333333,0.025,18.3,15.18,15.66666667,12.06,12.7,15.325,8.56,8.166,8.853333333,8.65,8.562,8.5775,9.87,9.176,11.08166667,11.142,10.604,9.83,1.123333333,1.632,1.155,1.14,1.254,1.4575,0.032666667,0.0418,0.034833333,0.0352,0.0388,0.03325,31.36666667,66.18,19.18333333,18.18,26.74,35.3,461.7666667,452,439.05,461.4,454.94,435.875,2.231666667,2.256,2.33,2.33,2.132,1.935,0.025,0.0374,0.025,0.025,0.025,0.025,14.45888224
锡东水厂,2023/4/14,1868716.667,18.06666667,8.458333333,8.89,1.085,0.0315,29.98333333,461.8,2.272,0.025,19.43333333,15.4,16.85,13.3,13.16,15.78,8.478333333,8.265,8.793333333,8.674,8.788,8.63,9.2,9.513333333,10.96833333,11.154,10.69,9.95,1.13,1.39,1.14,1.11,1.074,1.384,0.0315,0.0415,0.031333333,0.031,0.0368,0.0342,30.31666667,52.8,18.36666667,22.12,17.88,28.96,459.15,469.3333333,439.2833333,447.68,444.46,438.12,2.121666667,2.375,2.175,2.284,2.156,1.858,0.025,0.029833333,0.025,0.025,0.025,0.025,14.44076301
锡东水厂,2023/4/15,1965286.667,18.53333333,8.523333333,9.263333333,1.02,0.033333333,30.8,458.9,2.211666667,0.025,18.83333333,16.1,16.86666667,14.2,13.6,14.475,8.463333333,8.281666667,8.585,8.704,8.8775,8.64,8.851666667,9.5,9.523333333,10.986,10.5525,9.8825,1.141666667,1.353333333,1.291666667,1.09,0.9625,1.38,0.033666667,0.038166667,0.038333333,0.0322,0.03825,0.04175,34.45,42.15,47.63333333,23.2,16.35,39.075,460.3666667,460.2166667,440.0833333,442.36,435.5,444.95,2.12,2.185,2.363333333,2.262,2.195,2.14,0.025,0.025,0.025,0.025,0.0255,0.025,14.49114919
锡东水厂,2023/4/16,2116894,19.66,8.626,9.846,0.908,0.0304,26.54,452.54,2.342,0.025,18.01666667,17.05,16.75,14.58,13.7,12.64,8.461666667,8.386666667,8.326666667,8.606,8.86,8.708,8.906666667,9.745,8.851666667,10.264,10.386,10.022,1.116666667,1.255,1.505,1.13,1.076,1.19,0.034166667,0.034166667,0.053166667,0.0312,0.0362,0.043,37.86666667,35.78333333,89.45,30.54,21.68,30.68,460.7333333,454.5,434.05,452.12,429.42,451.6,2.153333333,2.121666667,2.873333333,2.284,2.11,2.404,0.025,0.025,0.031833333,0.025,0.025,0.025,14.56546095
锡东水厂,2023/4/17,2709420,20.5,8.776,9.79,0.904,0.0312,27.9,456.28,2.456,0.025,18.06666667,18.3,16.25,14.66,12.48,12.26,8.458333333,8.56,8.208333333,8.578,8.842,8.522,8.89,9.87,8.978333333,9.986,10.5,10.506,1.085,1.123333333,1.641666667,1.08,1.108,1.31,0.0315,0.032666667,0.054166667,0.031,0.0398,0.0456,29.98333333,31.36666667,100.4333333,26.56,22.02,25.68,461.8,461.7666667,441.8166667,452.78,433.5,466.44,2.272,2.231666667,2.841666667,2.292,2.264,2.418,0.025,0.025,0.030833333,0.025,0.025,0.025,14.81224552
锡东水厂,2023/4/18,2067352,21.82,8.704,9.576,0.818,0.029,23.46,451.18,2.438,0.025,18.53333333,19.43333333,15.18,14.96,11.54,12.65,8.523333333,8.478333333,8.166,8.944,8.694,8.5075,9.263333333,9.2,9.176,10.892,10.86,10.5975,1.02,1.13,1.632,0.84,1.132,1.3275,0.033333333,0.0315,0.0418,0.0336,0.0398,0.04025,30.8,30.31666667,66.18,21.62,19.3,28.975,458.9,459.15,452,437.12,450.98,453.175,2.211666667,2.121666667,2.256,2.558,2.316,2.15,0.025,0.025,0.0374,0.025,0.025,0.025,14.5417796
锡东水厂,2023/4/19,3393176.667,22.78333333,8.678333333,9.55,0.766666667,0.029833333,25.75,448.5166667,2.438333333,0.025,19.66,18.83333333,15.4,15.66666667,12.06,12.7,8.626,8.463333333,8.265,8.853333333,8.65,8.562,9.846,8.851666667,9.513333333,11.08166667,11.142,10.604,0.908,1.141666667,1.39,1.155,1.14,1.254,0.0304,0.033666667,0.0415,0.034833333,0.0352,0.0388,26.54,34.45,52.8,19.18333333,18.18,26.74,452.54,460.3666667,469.3333333,439.05,461.4,454.94,2.342,2.12,2.375,2.33,2.33,2.132,0.025,0.025,0.029833333,0.025,0.025,0.025,15.03727741
锡东水厂,2023/4/20,3274854,22.74,8.664,9.062,0.698,0.0286,22.84,446.1,2.412,0.025,20.5,18.01666667,16.1,16.85,13.3,13.16,8.776,8.461666667,8.281666667,8.793333333,8.674,8.788,9.79,8.906666667,9.5,10.96833333,11.154,10.69,0.904,1.116666667,1.353333333,1.14,1.11,1.074,0.0312,0.034166667,0.038166667,0.031333333,0.031,0.0368,27.9,37.86666667,42.15,18.36666667,22.12,17.88,456.28,460.7333333,460.2166667,439.2833333,447.68,444.46,2.456,2.153333333,2.185,2.175,2.284,2.156,0.025,0.025,0.025,0.025,0.025,0.025,15.00178415
锡东水厂,2023/4/21,3144862.5,21.675,8.59,8.4475,0.6725,0.0295,24.225,446.85,2.4525,0.025,21.82,18.06666667,17.05,16.86666667,14.2,13.6,8.704,8.458333333,8.386666667,8.585,8.704,8.8775,9.576,8.89,9.745,9.523333333,10.986,10.5525,0.818,1.085,1.255,1.291666667,1.09,0.9625,0.029,0.0315,0.034166667,0.038333333,0.0322,0.03825,23.46,29.98333333,35.78333333,47.63333333,23.2,16.35,451.18,461.8,454.5,440.0833333,442.36,435.5,2.438,2.272,2.121666667,2.363333333,2.262,2.195,0.025,0.025,0.025,0.025,0.025,0.0255,14.96128104
锡东水厂,2023/4/22,4337684,19.56,8.654,8.628,0.636,0.0322,28.18,445.7,2.582,0.025,22.78333333,18.53333333,18.3,16.75,14.58,13.7,8.678333333,8.523333333,8.56,8.326666667,8.606,8.86,9.55,9.263333333,9.87,8.851666667,10.264,10.386,0.766666667,1.02,1.123333333,1.505,1.13,1.076,0.029833333,0.033333333,0.032666667,0.053166667,0.0312,0.0362,25.75,30.8,31.36666667,89.45,30.54,21.68,448.5166667,458.9,461.7666667,434.05,452.12,429.42,2.438333333,2.211666667,2.231666667,2.873333333,2.284,2.11,0.025,0.025,0.025,0.031833333,0.025,0.025,15.28285135
