Station,Date,Cell,Temp,pH,DO,TN,TP,Turbidity,EC,CODMn,NH3N,Temp_lag0,Temp_lag1,Temp_lag2,Temp_lag3,Temp_lag4,Temp_lag5,Temp_lag6,Temp_lag7,Temp_lag8,Temp_lag9,Temp_lag10,Temp_lag11,Temp_lag12,Temp_lag13,Temp_lag14,pH_lag0,pH_lag1,pH_lag2,pH_lag3,pH_lag4,pH_lag5,pH_lag6,pH_lag7,pH_lag8,pH_lag9,pH_lag10,pH_lag11,pH_lag12,pH_lag13,pH_lag14,DO_lag0,DO_lag1,DO_lag2,DO_lag3,DO_lag4,DO_lag5,DO_lag6,DO_lag7,DO_lag8,DO_lag9,DO_lag10,DO_lag11,DO_lag12,DO_lag13,DO_lag14,TN_lag0,TN_lag1,TN_lag2,TN_lag3,TN_lag4,TN_lag5,TN_lag6,TN_lag7,TN_lag8,TN_lag9,TN_lag10,TN_lag11,TN_lag12,TN_lag13,TN_lag14,TP_lag0,TP_lag1,TP_lag2,TP_lag3,TP_lag4,TP_lag5,TP_lag6,TP_lag7,TP_lag8,TP_lag9,TP_lag10,TP_lag11,TP_lag12,TP_lag13,TP_lag14,Turbidity_lag0,Turbidity_lag1,Turbidity_lag2,Turbidity_lag3,Turbidity_lag4,Turbidity_lag5,Turbidity_lag6,Turbidity_lag7,Turbidity_lag8,Turbidity_lag9,Turbidity_lag10,Turbidity_lag11,Turbidity_lag12,Turbidity_lag13,Turbidity_lag14,EC_lag0,EC_lag1,EC_lag2,EC_lag3,EC_lag4,EC_lag5,EC_lag6,EC_lag7,EC_lag8,EC_lag9,EC_lag10,EC_lag11,EC_lag12,EC_lag13,EC_lag14,CODMn_lag0,CODMn_lag1,CODMn_lag2,CODMn_lag3,CODMn_lag4,CODMn_lag5,CODMn_lag6,CODMn_lag7,CODMn_lag8,CODMn_lag9,CODMn_lag10,CODMn_lag11,CODMn_lag12,CODMn_lag13,CODMn_lag14,NH3N_lag0,NH3N_lag1,NH3N_lag2,NH3N_lag3,NH3N_lag4,NH3N_lag5,NH3N_lag6,NH3N_lag7,NH3N_lag8,NH3N_lag9,NH3N_lag10,NH3N_lag11,NH3N_lag12,NH3N_lag13,NH3N_lag14,y
兰山嘴,2021/11/9,24412360,13.78,7.842,9.638,0.876,0.0456,110.88,298.94,3.88,0.025,13.78,15.52,19.2,19.7,19.725,18.825,19.63333333,27.65,28.5,29.8,29.46,27.98333333,26.81666667,26.61666667,26.86666667,7.842,7.7,7.62,7.708333333,7.97,8.0925,8.346666667,8.285,8.57,7.41,7.696,7.678333333,7.678333333,7.631666667,7.7,9.638,9.342,8.174,8.226666667,8.7225,9.8925,10.47,8.25,9.79,6.5,6.624,6.831666667,7.173333333,7.016666667,7.026666667,0.876,0.946,1.496,1.23,1.1375,0.865,0.8,0.96,0.926666667,2.12,1.288,1.213333333,1.28,1.29,1.546666667,0.0456,0.0762,0.08,0.04,0.03475,0.04075,0.041333333,0.092,0.079,0.104,0.0962,0.131333333,0.2105,0.235333333,0.213333333,110.88,159.2,95.84,61.9,61.55,45.9,47.33333333,77.8,213.4,95.4,52.32,100.65,194.9666667,211.4333333,226.9666667,298.94,306.46,341.46,333.3,332.775,327.45,324.8,275.6,270.0333333,249.1,409.86,413.0666667,406.9666667,403.45,398.4,3.88,4.834,5.542,3.721666667,3.665,3.22,3.116666667,3.395,3.123333333,3.03,3.024,3.945,5.083333333,5.613333333,6.21,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.0265,0.027,0.025,0.025,0.025,0.025,0.025,0.025,17.01060016
兰山嘴,2021/11/10,6485682,13.16,7.606,9.734,0.68,0.0472,101.62,308.48,3.27,0.025,13.16,13.78,15.52,19.2,19.7,19.725,18.825,19.63333333,27.65,28.5,29.8,29.46,27.98333333,26.81666667,26.61666667,7.606,7.842,7.7,7.62,7.708333333,7.97,8.0925,8.346666667,8.285,8.57,7.41,7.696,7.678333333,7.678333333,7.631666667,9.734,9.638,9.342,8.174,8.226666667,8.7225,9.8925,10.47,8.25,9.79,6.5,6.624,6.831666667,7.173333333,7.016666667,0.68,0.876,0.946,1.496,1.23,1.1375,0.865,0.8,0.96,0.926666667,2.12,1.288,1.213333333,1.28,1.29,0.0472,0.0456,0.0762,0.08,0.04,0.03475,0.04075,0.041333333,0.092,0.079,0.104,0.0962,0.131333333,0.2105,0.235333333,101.62,110.88,159.2,95.84,61.9,61.55,45.9,47.33333333,77.8,213.4,95.4,52.32,100.65,194.9666667,211.4333333,308.48,298.94,306.46,341.46,333.3,332.775,327.45,324.8,275.6,270.0333333,249.1,409.86,413.0666667,406.9666667,403.45,3.27,3.88,4.834,5.542,3.721666667,3.665,3.22,3.116666667,3.395,3.123333333,3.03,3.024,3.945,5.083333333,5.613333333,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.0265,0.027,0.025,0.025,0.025,0.025,0.025,15.68510769
兰山嘴,2021/11/11,5885054,13.04,7.63,9.916,0.64,0.0408,87.86,311.1,3.066,0.025,13.04,13.16,13.78,15.52,19.2,19.7,19.725,18.825,19.63333333,27.65,28.5,29.8,29.46,27.98333333,26.81666667,7.63,7.606,7.842,7.7,7.62,7.708333333,7.97,8.0925,8.346666667,8.285,8.57,7.41,7.696,7.678333333,7.678333333,9.916,9.734,9.638,9.342,8.174,8.226666667,8.7225,9.8925,10.47,8.25,9.79,6.5,6.624,6.831666667,7.173333333,0.64,0.68,0.876,0.946,1.496,1.23,1.1375,0.865,0.8,0.96,0.926666667,2.12,1.288,1.213333333,1.28,0.0408,0.0472,0.0456,0.0762,0.08,0.04,0.03475,0.04075,0.041333333,0.092,0.079,0.104,0.0962,0.131333333,0.2105,87.86,101.62,110.88,159.2,95.84,61.9,61.55,45.9,47.33333333,77.8,213.4,95.4,52.32,100.65,194.9666667,311.1,308.48,298.94,306.46,341.46,333.3,332.775,327.45,324.8,275.6,270.0333333,249.1,409.86,413.0666667,406.9666667,3.066,3.27,3.88,4.834,5.542,3.721666667,3.665,3.22,3.116666667,3.395,3.123333333,3.03,3.024,3.945,5.083333333,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.0265,0.027,0.025,0.025,0.025,0.025,15.58792664
兰山嘴,2021/11/12,7242245,13.05,7.695,9.965,0.63,0.033,49.7,311.05,2.76,0.025,13.05,13.04,13.16,13.78,15.52,19.2,19.7,19.725,18.825,19.63333333,27.65,28.5,29.8,29.46,27.98333333,7.695,7.63,7.606,7.842,7.7,7.62,7.708333333,7.97,8.0925,8.346666667,8.285,8.57,7.41,7.696,7.678333333,9.965,9.916,9.734,9.638,9.342,8.174,8.226666667,8.7225,9.8925,10.47,8.25,9.79,6.5,6.624,6.831666667,0.63,0.64,0.68,0.876,0.946,1.496,1.23,1.1375,0.865,0.8,0.96,0.926666667,2.12,1.288,1.213333333,0.033,0.0408,0.0472,0.0456,0.0762,0.08,0.04,0.03475,0.04075,0.041333333,0.092,0.079,0.104,0.0962,0.131333333,49.7,87.86,101.62,110.88,159.2,95.84,61.9,61.55,45.9,47.33333333,77.8,213.4,95.4,52.32,100.65,311.05,311.1,308.48,298.94,306.46,341.46,333.3,332.775,327.45,324.8,275.6,270.0333333,249.1,409.86,413.0666667,2.76,3.066,3.27,3.88,4.834,5.542,3.721666667,3.665,3.22,3.116666667,3.395,3.123333333,3.03,3.024,3.945,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.0265,0.027,0.025,0.025,0.025,15.79544194
兰山嘴,2021/11/26,11584630,13.56666667,8.803333333,14,1.156666667,0.012333333,31.3,405.2,3.183333333,0.025,13.56666667,13.05,13.04,13.16,13.78,15.52,19.2,19.7,19.725,18.825,19.63333333,27.65,28.5,29.8,29.46,8.803333333,7.695,7.63,7.606,7.842,7.7,7.62,7.708333333,7.97,8.0925,8.346666667,8.285,8.57,7.41,7.696,14,9.965,9.916,9.734,9.638,9.342,8.174,8.226666667,8.7225,9.8925,10.47,8.25,9.79,6.5,6.624,1.156666667,0.63,0.64,0.68,0.876,0.946,1.496,1.23,1.1375,0.865,0.8,0.96,0.926666667,2.12,1.288,0.012333333,0.033,0.0408,0.0472,0.0456,0.0762,0.08,0.04,0.03475,0.04075,0.041333333,0.092,0.079,0.104,0.0962,31.3,49.7,87.86,101.62,110.88,159.2,95.84,61.9,61.55,45.9,47.33333333,77.8,213.4,95.4,52.32,405.2,311.05,311.1,308.48,298.94,306.46,341.46,333.3,332.775,327.45,324.8,275.6,270.0333333,249.1,409.86,3.183333333,2.76,3.066,3.27,3.88,4.834,5.542,3.721666667,3.665,3.22,3.116666667,3.395,3.123333333,3.03,3.024,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.0265,0.027,0.025,0.025,16.26518986
兰山嘴,2021/11/27,28952833.33,12.71666667,8.41,12.43,1.131666667,0.013833333,92.7,418.3666667,3.326666667,0.025,12.71666667,13.56666667,13.05,13.04,13.16,13.78,15.52,19.2,19.7,19.725,18.825,19.63333333,27.65,28.5,29.8,8.41,8.803333333,7.695,7.63,7.606,7.842,7.7,7.62,7.708333333,7.97,8.0925,8.346666667,8.285,8.57,7.41,12.43,14,9.965,9.916,9.734,9.638,9.342,8.174,8.226666667,8.7225,9.8925,10.47,8.25,9.79,6.5,1.131666667,1.156666667,0.63,0.64,0.68,0.876,0.946,1.496,1.23,1.1375,0.865,0.8,0.96,0.926666667,2.12,0.013833333,0.012333333,0.033,0.0408,0.0472,0.0456,0.0762,0.08,0.04,0.03475,0.04075,0.041333333,0.092,0.079,0.104,92.7,31.3,49.7,87.86,101.62,110.88,159.2,95.84,61.9,61.55,45.9,47.33333333,77.8,213.4,95.4,418.3666667,405.2,311.05,311.1,308.48,298.94,306.46,341.46,333.3,332.775,327.45,324.8,275.6,270.0333333,249.1,3.326666667,3.183333333,2.76,3.066,3.27,3.88,4.834,5.542,3.721666667,3.665,3.22,3.116666667,3.395,3.123333333,3.03,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.0265,0.027,0.025,17.18117866
兰山嘴,2021/11/28,27672300,12.96666667,7.998333333,11.15666667,1.393333333,0.013666667,83.73333333,427.55,3.505,0.025,12.96666667,12.71666667,13.56666667,13.05,13.04,13.16,13.78,15.52,19.2,19.7,19.725,18.825,19.63333333,27.65,28.5,7.998333333,8.41,8.803333333,7.695,7.63,7.606,7.842,7.7,7.62,7.708333333,7.97,8.0925,8.346666667,8.285,8.57,11.15666667,12.43,14,9.965,9.916,9.734,9.638,9.342,8.174,8.226666667,8.7225,9.8925,10.47,8.25,9.79,1.393333333,1.131666667,1.156666667,0.63,0.64,0.68,0.876,0.946,1.496,1.23,1.1375,0.865,0.8,0.96,0.926666667,0.013666667,0.013833333,0.012333333,0.033,0.0408,0.0472,0.0456,0.0762,0.08,0.04,0.03475,0.04075,0.041333333,0.092,0.079,83.73333333,92.7,31.3,49.7,87.86,101.62,110.88,159.2,95.84,61.9,61.55,45.9,47.33333333,77.8,213.4,427.55,418.3666667,405.2,311.05,311.1,308.48,298.94,306.46,341.46,333.3,332.775,327.45,324.8,275.6,270.0333333,3.505,3.326666667,3.183333333,2.76,3.066,3.27,3.88,4.834,5.542,3.721666667,3.665,3.22,3.116666667,3.395,3.123333333,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.0265,0.027,17.13594251
兰山嘴,2021/11/29,9367822.5,13.575,8.045,10.8775,1.2775,0.01,41.775,424.775,3.37,0.025,13.575,12.96666667,12.71666667,13.56666667,13.05,13.04,13.16,13.78,15.52,19.2,19.7,19.725,18.825,19.63333333,27.65,8.045,7.998333333,8.41,8.803333333,7.695,7.63,7.606,7.842,7.7,7.62,7.708333333,7.97,8.0925,8.346666667,8.285,10.8775,11.15666667,12.43,14,9.965,9.916,9.734,9.638,9.342,8.174,8.226666667,8.7225,9.8925,10.47,8.25,1.2775,1.393333333,1.131666667,1.156666667,0.63,0.64,0.68,0.876,0.946,1.496,1.23,1.1375,0.865,0.8,0.96,0.01,0.013666667,0.013833333,0.012333333,0.033,0.0408,0.0472,0.0456,0.0762,0.08,0.04,0.03475,0.04075,0.041333333,0.092,41.775,83.73333333,92.7,31.3,49.7,87.86,101.62,110.88,159.2,95.84,61.9,61.55,45.9,47.33333333,77.8,424.775,427.55,418.3666667,405.2,311.05,311.1,308.48,298.94,306.46,341.46,333.3,332.775,327.45,324.8,275.6,3.37,3.505,3.326666667,3.183333333,2.76,3.066,3.27,3.88,4.834,5.542,3.721666667,3.665,3.22,3.116666667,3.395,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.0265,16.05279134
兰山嘴,2021/11/30,12508417.5,13.025,8.2375,10.7325,1.435,0.036,127.9,407.825,4.995,0.025,13.025,13.575,12.96666667,12.71666667,13.56666667,13.05,13.04,13.16,13.78,15.52,19.2,19.7,19.725,18.825,19.63333333,8.2375,8.045,7.998333333,8.41,8.803333333,7.695,7.63,7.606,7.842,7.7,7.62,7.708333333,7.97,8.0925,8.346666667,10.7325,10.8775,11.15666667,12.43,14,9.965,9.916,9.734,9.638,9.342,8.174,8.226666667,8.7225,9.8925,10.47,1.435,1.2775,1.393333333,1.131666667,1.156666667,0.63,0.64,0.68,0.876,0.946,1.496,1.23,1.1375,0.865,0.8,0.036,0.01,0.013666667,0.013833333,0.012333333,0.033,0.0408,0.0472,0.0456,0.0762,0.08,0.04,0.03475,0.04075,0.041333333,127.9,41.775,83.73333333,92.7,31.3,49.7,87.86,101.62,110.88,159.2,95.84,61.9,61.55,45.9,47.33333333,407.825,424.775,427.55,418.3666667,405.2,311.05,311.1,308.48,298.94,306.46,341.46,333.3,332.775,327.45,324.8,4.995,3.37,3.505,3.326666667,3.183333333,2.76,3.066,3.27,3.88,4.834,5.542,3.721666667,3.665,3.22,3.116666667,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,16.34191246
兰山嘴,2021/12/1,10606232.5,11.3,7.61,10.465,0.8175,0.0205,110.225,329.325,3.3425,0.025,11.3,13.025,13.575,12.96666667,12.71666667,13.56666667,13.05,13.04,13.16,13.78,15.52,19.2,19.7,19.725,18.825,7.61,8.2375,8.045,7.998333333,8.41,8.803333333,7.695,7.63,7.606,7.842,7.7,7.62,7.708333333,7.97,8.0925,10.465,10.7325,10.8775,11.15666667,12.43,14,9.965,9.916,9.734,9.638,9.342,8.174,8.226666667,8.7225,9.8925,0.8175,1.435,1.2775,1.393333333,1.131666667,1.156666667,0.63,0.64,0.68,0.876,0.946,1.496,1.23,1.1375,0.865,0.0205,0.036,0.01,0.013666667,0.013833333,0.012333333,0.033,0.0408,0.0472,0.0456,0.0762,0.08,0.04,0.03475,0.04075,110.225,127.9,41.775,83.73333333,92.7,31.3,49.7,87.86,101.62,110.88,159.2,95.84,61.9,61.55,45.9,329.325,407.825,424.775,427.55,418.3666667,405.2,311.05,311.1,308.48,298.94,306.46,341.46,333.3,332.775,327.45,3.3425,4.995,3.37,3.505,3.326666667,3.183333333,2.76,3.066,3.27,3.88,4.834,5.542,3.721666667,3.665,3.22,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,16.17695245
兰山嘴,2021/12/2,8363636.667,10.66666667,7.573333333,10.51,0.693333333,0.017666667,84.13333333,328.3666667,3.44,0.025,10.66666667,11.3,13.025,13.575,12.96666667,12.71666667,13.56666667,13.05,13.04,13.16,13.78,15.52,19.2,19.7,19.725,7.573333333,7.61,8.2375,8.045,7.998333333,8.41,8.803333333,7.695,7.63,7.606,7.842,7.7,7.62,7.708333333,7.97,10.51,10.465,10.7325,10.8775,11.15666667,12.43,14,9.965,9.916,9.734,9.638,9.342,8.174,8.226666667,8.7225,0.693333333,0.8175,1.435,1.2775,1.393333333,1.131666667,1.156666667,0.63,0.64,0.68,0.876,0.946,1.496,1.23,1.1375,0.017666667,0.0205,0.036,0.01,0.013666667,0.013833333,0.012333333,0.033,0.0408,0.0472,0.0456,0.0762,0.08,0.04,0.03475,84.13333333,110.225,127.9,41.775,83.73333333,92.7,31.3,49.7,87.86,101.62,110.88,159.2,95.84,61.9,61.55,328.3666667,329.325,407.825,424.775,427.55,418.3666667,405.2,311.05,311.1,308.48,298.94,306.46,341.46,333.3,332.775,3.44,3.3425,4.995,3.37,3.505,3.326666667,3.183333333,2.76,3.066,3.27,3.88,4.834,5.542,3.721666667,3.665,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,15.93940402
兰山嘴,2021/12/3,4048070,10.9,7.7,10.63,0.65,0.03,85.4,325.2,4.38,0.025,10.9,10.66666667,11.3,13.025,13.575,12.96666667,12.71666667,13.56666667,13.05,13.04,13.16,13.78,15.52,19.2,19.7,7.7,7.573333333,7.61,8.2375,8.045,7.998333333,8.41,8.803333333,7.695,7.63,7.606,7.842,7.7,7.62,7.708333333,10.63,10.51,10.465,10.7325,10.8775,11.15666667,12.43,14,9.965,9.916,9.734,9.638,9.342,8.174,8.226666667,0.65,0.693333333,0.8175,1.435,1.2775,1.393333333,1.131666667,1.156666667,0.63,0.64,0.68,0.876,0.946,1.496,1.23,0.03,0.017666667,0.0205,0.036,0.01,0.013666667,0.013833333,0.012333333,0.033,0.0408,0.0472,0.0456,0.0762,0.08,0.04,85.4,84.13333333,110.225,127.9,41.775,83.73333333,92.7,31.3,49.7,87.86,101.62,110.88,159.2,95.84,61.9,325.2,328.3666667,329.325,407.825,424.775,427.55,418.3666667,405.2,311.05,311.1,308.48,298.94,306.46,341.46,333.3,4.38,3.44,3.3425,4.995,3.37,3.505,3.326666667,3.183333333,2.76,3.066,3.27,3.88,4.834,5.542,3.721666667,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,15.21375103
兰山嘴,2021/12/7,14437600,12.25,8.76,12.615,1.05,0.0235,25.75,395.6,2.56,0.027,12.25,10.9,10.66666667,11.3,13.025,13.575,12.96666667,12.71666667,13.56666667,13.05,13.04,13.16,13.78,15.52,19.2,8.76,7.7,7.573333333,7.61,8.2375,8.045,7.998333333,8.41,8.803333333,7.695,7.63,7.606,7.842,7.7,7.62,12.615,10.63,10.51,10.465,10.7325,10.8775,11.15666667,12.43,14,9.965,9.916,9.734,9.638,9.342,8.174,1.05,0.65,0.693333333,0.8175,1.435,1.2775,1.393333333,1.131666667,1.156666667,0.63,0.64,0.68,0.876,0.946,1.496,0.0235,0.03,0.017666667,0.0205,0.036,0.01,0.013666667,0.013833333,0.012333333,0.033,0.0408,0.0472,0.0456,0.0762,0.08,25.75,85.4,84.13333333,110.225,127.9,41.775,83.73333333,92.7,31.3,49.7,87.86,101.62,110.88,159.2,95.84,395.6,325.2,328.3666667,329.325,407.825,424.775,427.55,418.3666667,405.2,311.05,311.1,308.48,298.94,306.46,341.46,2.56,4.38,3.44,3.3425,4.995,3.37,3.505,3.326666667,3.183333333,2.76,3.066,3.27,3.88,4.834,5.542,0.027,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,16.48534654
兰山嘴,2021/12/8,30082450,11.5,8.655,12.3825,1,0.02425,75.3,407.65,2.8025,0.03325,11.5,12.25,10.9,10.66666667,11.3,13.025,13.575,12.96666667,12.71666667,13.56666667,13.05,13.04,13.16,13.78,15.52,8.655,8.76,7.7,7.573333333,7.61,8.2375,8.045,7.998333333,8.41,8.803333333,7.695,7.63,7.606,7.842,7.7,12.3825,12.615,10.63,10.51,10.465,10.7325,10.8775,11.15666667,12.43,14,9.965,9.916,9.734,9.638,9.342,1,1.05,0.65,0.693333333,0.8175,1.435,1.2775,1.393333333,1.131666667,1.156666667,0.63,0.64,0.68,0.876,0.946,0.02425,0.0235,0.03,0.017666667,0.0205,0.036,0.01,0.013666667,0.013833333,0.012333333,0.033,0.0408,0.0472,0.0456,0.0762,75.3,25.75,85.4,84.13333333,110.225,127.9,41.775,83.73333333,92.7,31.3,49.7,87.86,101.62,110.88,159.2,407.65,395.6,325.2,328.3666667,329.325,407.825,424.775,427.55,418.3666667,405.2,311.05,311.1,308.48,298.94,306.46,2.8025,2.56,4.38,3.44,3.3425,4.995,3.37,3.505,3.326666667,3.183333333,2.76,3.066,3.27,3.88,4.834,0.03325,0.027,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,17.21945254
兰山嘴,2021/12/9,30177825,11.675,8.625,11.975,0.9625,0.023,76.425,399.675,2.7225,0.036,11.675,11.5,12.25,10.9,10.66666667,11.3,13.025,13.575,12.96666667,12.71666667,13.56666667,13.05,13.04,13.16,13.78,8.625,8.655,8.76,7.7,7.573333333,7.61,8.2375,8.045,7.998333333,8.41,8.803333333,7.695,7.63,7.606,7.842,11.975,12.3825,12.615,10.63,10.51,10.465,10.7325,10.8775,11.15666667,12.43,14,9.965,9.916,9.734,9.638,0.9625,1,1.05,0.65,0.693333333,0.8175,1.435,1.2775,1.393333333,1.131666667,1.156666667,0.63,0.64,0.68,0.876,0.023,0.02425,0.0235,0.03,0.017666667,0.0205,0.036,0.01,0.013666667,0.013833333,0.012333333,0.033,0.0408,0.0472,0.0456,76.425,75.3,25.75,85.4,84.13333333,110.225,127.9,41.775,83.73333333,92.7,31.3,49.7,87.86,101.62,110.88,399.675,407.65,395.6,325.2,328.3666667,329.325,407.825,424.775,427.55,418.3666667,405.2,311.05,311.1,308.48,298.94,2.7225,2.8025,2.56,4.38,3.44,3.3425,4.995,3.37,3.505,3.326666667,3.183333333,2.76,3.066,3.27,3.88,0.036,0.03325,0.027,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,17.22261797
兰山嘴,2021/12/10,6291665,12.8,8.75,11.555,1.06,0.0235,15.8,434.1,2.715,0.044,12.8,11.675,11.5,12.25,10.9,10.66666667,11.3,13.025,13.575,12.96666667,12.71666667,13.56666667,13.05,13.04,13.16,8.75,8.625,8.655,8.76,7.7,7.573333333,7.61,8.2375,8.045,7.998333333,8.41,8.803333333,7.695,7.63,7.606,11.555,11.975,12.3825,12.615,10.63,10.51,10.465,10.7325,10.8775,11.15666667,12.43,14,9.965,9.916,9.734,1.06,0.9625,1,1.05,0.65,0.693333333,0.8175,1.435,1.2775,1.393333333,1.131666667,1.156666667,0.63,0.64,0.68,0.0235,0.023,0.02425,0.0235,0.03,0.017666667,0.0205,0.036,0.01,0.013666667,0.013833333,0.012333333,0.033,0.0408,0.0472,15.8,76.425,75.3,25.75,85.4,84.13333333,110.225,127.9,41.775,83.73333333,92.7,31.3,49.7,87.86,101.62,434.1,399.675,407.65,395.6,325.2,328.3666667,329.325,407.825,424.775,427.55,418.3666667,405.2,311.05,311.1,308.48,2.715,2.7225,2.8025,2.56,4.38,3.44,3.3425,4.995,3.37,3.505,3.326666667,3.183333333,2.76,3.066,3.27,0.044,0.036,0.03325,0.027,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,15.65473646
兰山嘴,2021/12/14,8885077.5,10.725,8.525,11.6775,1.6925,0.05225,33.825,443.625,6.6625,0.025,10.725,12.8,11.675,11.5,12.25,10.9,10.66666667,11.3,13.025,13.575,12.96666667,12.71666667,13.56666667,13.05,13.04,8.525,8.75,8.625,8.655,8.76,7.7,7.573333333,7.61,8.2375,8.045,7.998333333,8.41,8.803333333,7.695,7.63,11.6775,11.555,11.975,12.3825,12.615,10.63,10.51,10.465,10.7325,10.8775,11.15666667,12.43,14,9.965,9.916,1.6925,1.06,0.9625,1,1.05,0.65,0.693333333,0.8175,1.435,1.2775,1.393333333,1.131666667,1.156666667,0.63,0.64,0.05225,0.0235,0.023,0.02425,0.0235,0.03,0.017666667,0.0205,0.036,0.01,0.013666667,0.013833333,0.012333333,0.033,0.0408,33.825,15.8,76.425,75.3,25.75,85.4,84.13333333,110.225,127.9,41.775,83.73333333,92.7,31.3,49.7,87.86,443.625,434.1,399.675,407.65,395.6,325.2,328.3666667,329.325,407.825,424.775,427.55,418.3666667,405.2,311.05,311.1,6.6625,2.715,2.7225,2.8025,2.56,4.38,3.44,3.3425,4.995,3.37,3.505,3.326666667,3.183333333,2.76,3.066,0.025,0.044,0.036,0.03325,0.027,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,15.99988385
兰山嘴,2021/12/15,22725150,10.6,8.295,11.205,2.23,0.1025,48.5,442.25,9.12,0.025,10.6,10.725,12.8,11.675,11.5,12.25,10.9,10.66666667,11.3,13.025,13.575,12.96666667,12.71666667,13.56666667,13.05,8.295,8.525,8.75,8.625,8.655,8.76,7.7,7.573333333,7.61,8.2375,8.045,7.998333333,8.41,8.803333333,7.695,11.205,11.6775,11.555,11.975,12.3825,12.615,10.63,10.51,10.465,10.7325,10.8775,11.15666667,12.43,14,9.965,2.23,1.6925,1.06,0.9625,1,1.05,0.65,0.693333333,0.8175,1.435,1.2775,1.393333333,1.131666667,1.156666667,0.63,0.1025,0.05225,0.0235,0.023,0.02425,0.0235,0.03,0.017666667,0.0205,0.036,0.01,0.013666667,0.013833333,0.012333333,0.033,48.5,33.825,15.8,76.425,75.3,25.75,85.4,84.13333333,110.225,127.9,41.775,83.73333333,92.7,31.3,49.7,442.25,443.625,434.1,399.675,407.65,395.6,325.2,328.3666667,329.325,407.825,424.775,427.55,418.3666667,405.2,311.05,9.12,6.6625,2.715,2.7225,2.8025,2.56,4.38,3.44,3.3425,4.995,3.37,3.505,3.326666667,3.183333333,2.76,0.025,0.025,0.044,0.036,0.03325,0.027,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,16.93898284
兰山嘴,2021/12/22,2374621.333,10.56666667,8.576666667,12.86666667,1.146666667,0.031,6,438.7666667,5.533333333,0.025,10.56666667,10.6,10.725,12.8,11.675,11.5,12.25,10.9,10.66666667,11.3,13.025,13.575,12.96666667,12.71666667,13.56666667,8.576666667,8.295,8.525,8.75,8.625,8.655,8.76,7.7,7.573333333,7.61,8.2375,8.045,7.998333333,8.41,8.803333333,12.86666667,11.205,11.6775,11.555,11.975,12.3825,12.615,10.63,10.51,10.465,10.7325,10.8775,11.15666667,12.43,14,1.146666667,2.23,1.6925,1.06,0.9625,1,1.05,0.65,0.693333333,0.8175,1.435,1.2775,1.393333333,1.131666667,1.156666667,0.031,0.1025,0.05225,0.0235,0.023,0.02425,0.0235,0.03,0.017666667,0.0205,0.036,0.01,0.013666667,0.013833333,0.012333333,6,48.5,33.825,15.8,76.425,75.3,25.75,85.4,84.13333333,110.225,127.9,41.775,83.73333333,92.7,31.3,438.7666667,442.25,443.625,434.1,399.675,407.65,395.6,325.2,328.3666667,329.325,407.825,424.775,427.55,418.3666667,405.2,5.533333333,9.12,6.6625,2.715,2.7225,2.8025,2.56,4.38,3.44,3.3425,4.995,3.37,3.505,3.326666667,3.183333333,0.025,0.025,0.025,0.044,0.036,0.03325,0.027,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,14.68034897
